"variable","theta","alpha","lambda","mse","msesd","nonzero","rho"
1,0.005,0.7,0.0517947467923121,0.304897233958569,0.420565179539516,2.1063829787234,0.834063401133168
1,0.005,0.7,0.0316227766016838,0.310438088418113,0.424204526725837,2.85106382978723,0.830423225378971
1,0.005,0.7,0.0193069772888325,0.335825759091809,0.451378570866957,4.23404255319149,0.815524243619485
1,0.005,0.7,0.0117876863479359,0.351308629953923,0.478758515476814,5,0.806754972759394
1,0.005,0.7,0.00719685673001152,0.357551634384747,0.492617000070794,5.93617021276596,0.803620787118806
1,0.005,0.7,0.00439397056076079,0.353429532479608,0.489902483607633,5.97872340425532,0.80643640819761
1,0.005,0.7,0.00268269579527972,0.351398245578802,0.488623241918341,5.97872340425532,0.80793011182344
1,0.005,0.7,0.00163789370695406,0.350643986974608,0.488500268416381,6,0.808598222671598
1,0.005,0.7,0.000999999999999999,0.350543341751927,0.489302415327713,6,0.808813690373889
1,0.01,0.7,1,0.646616796110461,0.792612279720402,1,0.596510656276683
1,0.01,0.7,0.610540229658533,0.646616796110461,0.792612279720402,1,0.596510656276683
1,0.01,0.7,0.372759372031494,0.517816469241804,0.671990069455605,2,0.695354890091709
1,0.01,0.7,0.227584592607479,0.391745295034084,0.537760764592714,2,0.784533476185444
1,0.01,0.7,0.138949549437314,0.334640673304525,0.469912841133261,2,0.818827143267406
1,0.01,0.7,0.0848342898244071,0.311780628690057,0.436406603233819,2.02127659574468,0.83086030783157
1,0.01,0.7,0.0517947467923121,0.304751375955357,0.420502457656468,2.1063829787234,0.834150503120702
1,0.01,0.7,0.0316227766016838,0.310142659170402,0.423970926619631,2.85106382978723,0.830599690209136
1,0.01,0.7,0.0193069772888325,0.335509545861806,0.451124647465165,4.23404255319149,0.815711829745559
1,0.01,0.7,0.0117876863479359,0.350960363039469,0.478477209388804,5,0.806959226026248
1,0.01,0.7,0.00719685673001152,0.357212322687221,0.492554732634883,5.93617021276596,0.803817834318842
1,0.01,0.7,0.00439397056076079,0.353114846685249,0.48993453629187,5.97872340425532,0.806618480678631
1,0.01,0.7,0.00268269579527972,0.351086043000577,0.488632563271479,5.97872340425532,0.808111144998474
1,0.01,0.7,0.00163789370695406,0.350332369258296,0.488495285142829,6,0.808778631875297
1,0.01,0.7,0.000999999999999999,0.350238611304273,0.489311768233741,6,0.808990345376561
1,0.05,0.7,1,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,0.7,0.610540229658533,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,0.7,0.372759372031494,0.522357879433876,0.677397708840432,2,0.691823676292045
1,0.05,0.7,0.227584592607479,0.393505853298016,0.540009952126871,2,0.78325752555305
1,0.05,0.7,0.138949549437314,0.334940667833693,0.470603709858435,2,0.818651110748847
1,0.05,0.7,0.0848342898244071,0.311046635197681,0.43625321437741,2.02127659574468,0.83131587229285
1,0.05,0.7,0.0517947467923121,0.303687443853326,0.41996139733019,2.08510638297872,0.834796124249651
1,0.05,0.7,0.0316227766016838,0.30777589443448,0.422139195850843,2.68085106382979,0.832013821670788
1,0.05,0.7,0.0193069772888325,0.3330285995054,0.449096774348241,4.19148936170213,0.817177444874638
1,0.05,0.7,0.0117876863479359,0.34817127505848,0.476131675028089,4.97872340425532,0.808601157283624
1,0.05,0.7,0.00719685673001152,0.354564081221179,0.492093099636181,5.93617021276596,0.805358092823861
1,0.05,0.7,0.00439397056076079,0.350608564319008,0.490110031990751,5.97872340425532,0.808070037985509
1,0.05,0.7,0.00268269579527972,0.348607115601698,0.488684283183662,5.97872340425532,0.809546744963995
1,0.05,0.7,0.00163789370695406,0.34797563705033,0.488789702287203,6,0.810144883548388
1,0.05,0.7,0.000999999999999999,0.347858293406391,0.489371239665277,6,0.810372121700695
1,0.1,0.7,1,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,0.7,0.610540229658533,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,0.7,0.372759372031494,0.528219942728314,0.684399520202147,2,0.687297874875009
1,0.1,0.7,0.227584592607479,0.395814172400505,0.542952289871467,2,0.781586626164652
1,0.1,0.7,0.138949549437314,0.335381740760556,0.471559740495329,2,0.818388903728766
1,0.1,0.7,0.0848342898244071,0.310169034717777,0.436131874389438,2.02127659574468,0.83186230163542
1,0.1,0.7,0.0517947467923121,0.302387745727393,0.419342742459789,2.08510638297872,0.83558646982349
1,0.1,0.7,0.0316227766016838,0.305143539943726,0.420131232115249,2.61702127659574,0.83358840061865
1,0.1,0.7,0.0193069772888325,0.329954633093476,0.446644330034483,4.14893617021277,0.818994741556585
1,0.1,0.7,0.0117876863479359,0.345020104999956,0.473714705559181,4.95744680851064,0.810461454368804
1,0.1,0.7,0.00719685673001152,0.351277761007287,0.491475620135522,5.91489361702128,0.807266825675246
1,0.1,0.7,0.00439397056076079,0.347534498851405,0.490472154718356,5.97872340425532,0.809847217806247
1,0.1,0.7,0.00268269579527972,0.345580216388159,0.488876955109001,5.97872340425532,0.811296971973772
1,0.1,0.7,0.00163789370695406,0.345032579774005,0.489060503258965,6,0.811847040042922
1,0.1,0.7,0.000999999999999999,0.344966194019061,0.489612208415718,6,0.812047169853847
1,0.25,0.7,1,0.622795657099426,0.775846008065284,1,0.615985204615643
1,0.25,0.7,0.610540229658533,0.622795657099426,0.775846008065284,1,0.615985204615643
1,0.25,0.7,0.372759372031494,0.547027045243246,0.707020946813957,2,0.673014479422842
1,0.25,0.7,0.227584592607479,0.403488228048511,0.552702267814947,2,0.776038598244991
1,0.25,0.7,0.138949549437314,0.337104030672476,0.474960890514379,2,0.817349466823634
1,0.25,0.7,0.0848342898244071,0.308721873416868,0.436381857651564,2,0.832826442324529
1,0.25,0.7,0.0517947467923121,0.298808458771861,0.417903082820675,2.06382978723404,0.837770531194344
1,0.25,0.7,0.0316227766016838,0.299670114823214,0.415422589445861,2.46808510638298,0.836867989628409
1,0.25,0.7,0.0193069772888325,0.320816669960989,0.43982434077419,4.02127659574468,0.824394140174417
1,0.25,0.7,0.0117876863479359,0.335912246407398,0.466783352900989,4.95744680851064,0.815823701699127
1,0.25,0.7,0.00719685673001152,0.341401405827586,0.487678278958091,5.78723404255319,0.813008496663837
1,0.25,0.7,0.00439397056076079,0.338951002705569,0.492290346596546,5.97872340425532,0.81481629235978
1,0.25,0.7,0.00268269579527972,0.33710465285837,0.490117064673962,6,0.816202111179363
1,0.25,0.7,0.00163789370695406,0.336808081151753,0.490474179641285,6,0.816611387852149
1,0.25,0.7,0.000999999999999999,0.336876594788856,0.490894744742878,6,0.816738999520039
1,0.5,0.7,1,0.602269063787747,0.760891216587493,1,0.632317266354104
1,0.5,0.7,0.610540229658533,0.602269063787747,0.760891216587493,1,0.632317266354104
1,0.5,0.7,0.372759372031494,0.581803002345206,0.749390784408296,1.97872340425532,0.647508128242253
1,0.5,0.7,0.227584592607479,0.418681391061972,0.571915676757575,2,0.765076777682799
1,0.5,0.7,0.138949549437314,0.341309837094729,0.482381948501881,2,0.814754311635326
1,0.5,0.7,0.0848342898244071,0.307658104957897,0.438042111717759,2,0.833672304612538
1,0.5,0.7,0.0517947467923121,0.294243607361945,0.416711666174852,2.02127659574468,0.840599448991063
1,0.5,0.7,0.0316227766016838,0.29182894957003,0.408854666441825,2.36170212765957,0.841588644424073
1,0.5,0.7,0.0193069772888325,0.306438835659843,0.430634981163946,3.23404255319149,0.832897417931441
1,0.5,0.7,0.0117876863479359,0.321351626820313,0.456834449780865,4.93617021276596,0.824373204394842
1,0.5,0.7,0.00719685673001152,0.324836040766811,0.478094622169204,5.51063829787234,0.822641372494736
1,0.5,0.7,0.00439397056076079,0.325117934299209,0.490607698410662,5.8936170212766,0.8228484936708
1,0.5,0.7,0.00268269579527972,0.325273116097412,0.496006706136256,6,0.823065452106108
1,0.5,0.7,0.00163789370695406,0.325065314008506,0.495127675659794,6,0.823429453467342
1,0.5,0.7,0.000999999999999999,0.325346903447867,0.495239133717806,6,0.823442712103718
1,0.75,0.7,1,0.584802937995541,0.747593070142383,1,0.645868203828404
1,0.75,0.7,0.610540229658533,0.584802937995541,0.747593070142383,1,0.645868203828404
1,0.75,0.7,0.372759372031494,0.584683559117167,0.747629255369554,1.12765957446809,0.645976432781948
1,0.75,0.7,0.227584592607479,0.436686595669591,0.594591882263884,2,0.752123968266352
1,0.75,0.7,0.138949549437314,0.347072315057414,0.49176240138323,2,0.811128158689589
1,0.75,0.7,0.0848342898244071,0.307385728374342,0.440915150174187,2,0.834073743782473
1,0.75,0.7,0.0517947467923121,0.291413026434046,0.416525103105163,2.04255319148936,0.842455759722213
1,0.75,0.7,0.0316227766016838,0.286831762884479,0.4060700837412,2.36170212765957,0.844627364224287
1,0.75,0.7,0.0193069772888325,0.29701588120162,0.424605788744173,3.08510638297872,0.838509388251962
1,0.75,0.7,0.0117876863479359,0.307862010846268,0.449226003044153,4.80851063829787,0.832306925903392
1,0.75,0.7,0.00719685673001152,0.312301852104527,0.471459924944008,5.40425531914894,0.829995485861046
1,0.75,0.7,0.00439397056076079,0.310784935121588,0.485161470254852,5.59574468085106,0.831153094114781
1,0.75,0.7,0.00268269579527972,0.313179159389046,0.495272399167131,5.80851063829787,0.830096170974444
1,0.75,0.7,0.00163789370695406,0.315217196199869,0.501329813016303,5.93617021276596,0.829172351632694
1,0.75,0.7,0.000999999999999999,0.315992972382471,0.502240667965913,5.97872340425532,0.828907984832108
1,1,0.7,1,0.569418077411374,0.735310492118194,1,0.657524775907958
1,1,0.7,0.610540229658533,0.569418077411374,0.735310492118194,1,0.657524775907958
1,1,0.7,0.372759372031494,0.569418077411374,0.735310492118194,1,0.657524775907958
1,1,0.7,0.227584592607479,0.457182554565297,0.620335520534238,2,0.737454448562211
1,1,0.7,0.138949549437314,0.354268367988612,0.502897127307143,2,0.806526954225857
1,1,0.7,0.0848342898244071,0.307825086759541,0.444823491851453,2.02127659574468,0.834068709654115
1,1,0.7,0.0517947467923121,0.289431637603526,0.417968802841008,2.06382978723404,0.843848439575039
1,1,0.7,0.0316227766016838,0.283687945989243,0.406851705949305,2.46808510638298,0.846603400451461
1,1,0.7,0.0193069772888325,0.288818457249568,0.420514702188431,3,0.843406074862415
1,1,0.7,0.0117876863479359,0.296593434838385,0.444910122563644,4.51063829787234,0.838976446303859
1,1,0.7,0.00719685673001152,0.302348905046544,0.469944489872582,5.29787234042553,0.835851659559847
1,1,0.7,0.00439397056076079,0.300974611370421,0.483929487779311,5.57446808510638,0.836930385750753
1,1,0.7,0.00268269579527972,0.301912763655427,0.49421640299114,5.63829787234043,0.836648475789531
1,1,0.7,0.00163789370695406,0.304531165311136,0.50144493891444,5.72340425531915,0.835403076747883
1,1,0.7,0.000999999999999999,0.306955393343103,0.506231719209652,5.87234042553191,0.834216902391
1,1.5,0.7,1,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.7,0.610540229658533,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.7,0.372759372031494,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.7,0.227584592607479,0.503966664479222,0.679521070527495,1.93617021276596,0.704420473872589
1,1.5,0.7,0.138949549437314,0.371952914605311,0.529326495088987,2.04255319148936,0.795012893041321
1,1.5,0.7,0.0848342898244071,0.309460892061426,0.454652538363277,2.08510638297872,0.833762784426784
1,1.5,0.7,0.0517947467923121,0.285949555806497,0.423015612597843,2.14893617021277,0.84654655319595
1,1.5,0.7,0.0316227766016838,0.277004695118969,0.409978943957715,2.51063829787234,0.850988810007069
1,1.5,0.7,0.0193069772888325,0.277435909650365,0.417672573023737,3,0.850340701113369
1,1.5,0.7,0.0117876863479359,0.282395950184553,0.445367033460958,4.08510638297872,0.847515785751643
1,1.5,0.7,0.00719685673001152,0.28839629732647,0.474870568686173,5.21276595744681,0.844208849496969
1,1.5,0.7,0.00439397056076079,0.290090684490828,0.494531782332349,5.59574468085106,0.843539523483429
1,1.5,0.7,0.00268269579527972,0.290995162273155,0.505960107956734,5.68085106382979,0.84329301757842
1,1.5,0.7,0.00163789370695406,0.292785037894692,0.513645397174051,5.76595744680851,0.842495615985669
1,1.5,0.7,0.000999999999999999,0.295307990965487,0.521518348615067,5.85106382978723,0.841248125053771
1,2,0.7,1,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.7,0.610540229658533,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.7,0.372759372031494,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.7,0.227584592607479,0.516190010784597,0.690870450594292,1.19148936170213,0.696092790704348
1,2,0.7,0.138949549437314,0.391622433033868,0.560248766340516,2.04255319148936,0.782081775928246
1,2,0.7,0.0848342898244071,0.312092254558829,0.467157752058243,2.14893617021277,0.833144088863383
1,2,0.7,0.0517947467923121,0.282343931761505,0.429363947675183,2.23404255319149,0.84970907905374
1,2,0.7,0.0316227766016838,0.271951644221227,0.415759541951944,2.51063829787234,0.854616246517458
1,2,0.7,0.0193069772888325,0.27123095366688,0.425251668158885,3,0.854422148621926
1,2,0.7,0.0117876863479359,0.274585069145706,0.45408135031963,3.95744680851064,0.852454496908155
1,2,0.7,0.00719685673001152,0.282041370728453,0.487903567174287,4.95744680851064,0.848338123535592
1,2,0.7,0.00439397056076079,0.284562208347434,0.513227007781772,5.27659574468085,0.847263806661012
1,2,0.7,0.00268269579527972,0.285957903398915,0.527785909274527,5.48936170212766,0.846725316905553
1,2,0.7,0.00163789370695406,0.288918373916588,0.539153993723455,5.68085106382979,0.845294817004697
1,2,0.7,0.000999999999999999,0.291740360971637,0.548797715002258,5.8936170212766,0.843910572031325
1,3,0.7,1,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.7,0.610540229658533,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.7,0.372759372031494,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.7,0.227584592607479,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.7,0.138949549437314,0.433353976720903,0.628993907772358,1.76595744680851,0.753992255521035
1,3,0.7,0.0848342898244071,0.330771192562722,0.505260475611592,2.19148936170213,0.822727616601133
1,3,0.7,0.0517947467923121,0.284560764183924,0.450142296515565,2.31914893617021,0.850242434625082
1,3,0.7,0.0316227766016838,0.26842806567355,0.432306281653176,2.48936170212766,0.858227831210216
1,3,0.7,0.0193069772888325,0.265690878579137,0.450113075057838,3.06382978723404,0.858965536595414
1,3,0.7,0.0117876863479359,0.271992719795772,0.492710892990602,3.59574468085106,0.855011587133802
1,3,0.7,0.00719685673001152,0.277405614554397,0.529417111043492,4.31914893617021,0.852044230644381
1,3,0.7,0.00439397056076079,0.283795233067529,0.559370887011277,5.04255319148936,0.848862583270591
1,3,0.7,0.00268269579527972,0.285470699946372,0.582701300067102,5.46808510638298,0.848391389048406
1,3,0.7,0.00163789370695406,0.287176871669054,0.60268757200024,5.74468085106383,0.847789207519768
1,3,0.7,0.000999999999999999,0.289538734115703,0.616354784645955,5.87234042553191,0.846744839248573
1,4,0.7,1,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.7,0.610540229658533,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.7,0.372759372031494,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.7,0.227584592607479,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.7,0.138949549437314,0.425279638145029,0.634700462331752,1.14893617021277,0.761232838765742
1,4,0.7,0.0848342898244071,0.357633110826084,0.556745633087029,2.08510638297872,0.805755961200996
1,4,0.7,0.0517947467923121,0.299379143841335,0.481492027024016,2.38297872340426,0.842362383579755
1,4,0.7,0.0316227766016838,0.275059768728686,0.45695311069673,2.51063829787234,0.855712095461332
1,4,0.7,0.0193069772888325,0.272101794809195,0.481488733567789,2.87234042553191,0.856418414563764
1,4,0.7,0.0117876863479359,0.280021321130367,0.537213336623237,3.42553191489362,0.851597217531836
1,4,0.7,0.00719685673001152,0.282154977843051,0.572837519735861,4.14893617021277,0.850309710133234
1,4,0.7,0.00439397056076079,0.28061237946357,0.603223700441839,4.68085106382979,0.851704219273623
1,4,0.7,0.00268269579527972,0.285502991126446,0.628924076291517,5.34042553191489,0.849612700605002
1,4,0.7,0.00163789370695406,0.289422791831303,0.659697667858941,5.70212765957447,0.84800925256575
1,4,0.7,0.000999999999999999,0.289666922159429,0.683951038019255,5.8936170212766,0.848395509855784
1,6,0.7,1,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.7,0.610540229658533,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.7,0.372759372031494,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.7,0.227584592607479,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.7,0.138949549437314,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.7,0.0848342898244071,0.37675523204543,0.631951984822428,1.31914893617021,0.797378090893586
1,6,0.7,0.0517947467923121,0.336300915221323,0.568353650995356,2.12765957446809,0.820750125087783
1,6,0.7,0.0316227766016838,0.306528630306393,0.532716014427013,2.4468085106383,0.838016841639612
1,6,0.7,0.0193069772888325,0.297254965801891,0.563290555292531,2.68085106382979,0.843524398876949
1,6,0.7,0.0117876863479359,0.303289842034822,0.620063953183272,3.14893617021277,0.839774859281453
1,6,0.7,0.00719685673001152,0.305578145594673,0.662732752330365,3.61702127659574,0.83843147239619
1,6,0.7,0.00439397056076079,0.295477898158722,0.676393881904341,4.25531914893617,0.84452905779883
1,6,0.7,0.00268269579527972,0.289656984234282,0.696012995571168,4.53191489361702,0.848416815016547
1,6,0.7,0.00163789370695406,0.279551857139268,0.710284113875551,4.82978723404255,0.855046454247214
1,6,0.7,0.000999999999999999,0.28351042629815,0.744100004719813,5.31914893617021,0.853553736139259
1,8,0.7,1,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.7,0.610540229658533,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.7,0.372759372031494,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.7,0.227584592607479,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.7,0.138949549437314,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.7,0.0848342898244071,0.372468995212661,0.637244855726855,1.04255319148936,0.802004334083832
1,8,0.7,0.0517947467923121,0.36426736875873,0.657451755510136,1.46808510638298,0.805933824123526
1,8,0.7,0.0316227766016838,0.338892110432897,0.607872709004467,2.04255319148936,0.820490395049889
1,8,0.7,0.0193069772888325,0.330202466570476,0.638404681619775,2.5531914893617,0.825217914781682
1,8,0.7,0.0117876863479359,0.333335976938954,0.703122088566094,2.95744680851064,0.823780319071143
1,8,0.7,0.00719685673001152,0.343865162325603,0.777039003708321,3.27659574468085,0.818266051185944
1,8,0.7,0.00439397056076079,0.340843379722922,0.79990161781007,3.87234042553191,0.820134931070147
1,8,0.7,0.00268269579527972,0.318626205403838,0.771962665478163,4.31914893617021,0.832941035123967
1,8,0.7,0.00163789370695406,0.306511952346223,0.777721857031353,4.59574468085106,0.840382920991815
1,8,0.7,0.000999999999999999,0.297464660346603,0.787950961232959,4.72340425531915,0.845728556518845
1,0,0.8,1,0.647719111260932,0.793377650181335,1,0.595596179257401
1,0,0.8,0.610540229658533,0.647719111260932,0.793377650181335,1,0.595596179257401
1,0,0.8,0.372759372031494,0.562337759962149,0.718663180566434,2,0.661572349005967
1,0,0.8,0.227584592607479,0.406041968688872,0.553649219020511,2,0.775180323442286
1,0,0.8,0.138949549437314,0.339290224803518,0.475752529973131,2,0.816209605652074
1,0,0.8,0.0848342898244071,0.312413589218353,0.438488128500758,2.02127659574468,0.830566609930443
1,0,0.8,0.0517947467923121,0.304293923425322,0.421133916639972,2.04255319148936,0.834467758843706
1,0,0.8,0.0316227766016838,0.30603246891974,0.419516620033552,2.51063829787234,0.833078909433408
1,0,0.8,0.0193069772888325,0.331029265696758,0.445977569430636,3.85106382978723,0.818358597325796
1,0,0.8,0.0117876863479359,0.349356818115053,0.473830539217455,4.8936170212766,0.8078816819088
1,0,0.8,0.00719685673001152,0.359187378472458,0.492772987405901,5.91489361702128,0.802621255006998
1,0,0.8,0.00439397056076079,0.354921967878557,0.491026522260258,5.97872340425532,0.805547497568529
1,0,0.8,0.00268269579527972,0.352260733447801,0.489084709651554,5.97872340425532,0.807413007847039
1,0,0.8,0.00163789370695406,0.351213186630763,0.488602398005666,6,0.808255351850066
1,0,0.8,0.000999999999999999,0.35095641373506,0.489203128690126,6,0.808564854908553
1,0.005,0.8,1,0.647166729309395,0.79299420862275,1,0.596054580216299
1,0.005,0.8,0.610540229658533,0.647166729309395,0.79299420862275,1,0.596054580216299
1,0.005,0.8,0.372759372031494,0.563110810873815,0.719574929284241,2,0.660977539596795
1,0.005,0.8,0.227584592607479,0.406327006364203,0.554000006346233,2,0.774971856664978
1,0.005,0.8,0.138949549437314,0.339345453932737,0.475851492195793,2,0.816176077796225
1,0.005,0.8,0.0848342898244071,0.312325937704255,0.438477635500636,2.02127659574468,0.830621064595191
1,0.005,0.8,0.0517947467923121,0.304160459397101,0.421067830601541,2.04255319148936,0.83454879946372
1,0.005,0.8,0.0316227766016838,0.305777419911919,0.419318957179133,2.51063829787234,0.83323148548857
1,0.005,0.8,0.0193069772888325,0.33071900301064,0.445712038886208,3.85106382978723,0.818542039063811
1,0.005,0.8,0.0117876863479359,0.349059142206223,0.473575584706497,4.8936170212766,0.808057949458069
1,0.005,0.8,0.00719685673001152,0.358906699711161,0.492833757174603,5.91489361702128,0.802784039029807
1,0.005,0.8,0.00439397056076079,0.354632913534523,0.491059361630238,5.97872340425532,0.805714910366654
1,0.005,0.8,0.00268269579527972,0.351978215266436,0.489087427175591,5.97872340425532,0.807576649408894
1,0.005,0.8,0.00163789370695406,0.350936810590616,0.488610900638471,6,0.808415927408568
1,0.005,0.8,0.000999999999999999,0.350679744016376,0.489200001727191,6,0.80872586242489
1,0.01,0.8,1,0.646616796110461,0.792612279720402,1,0.596510656276683
1,0.01,0.8,0.610540229658533,0.646616796110461,0.792612279720402,1,0.596510656276683
1,0.01,0.8,0.372759372031494,0.563886888040688,0.720490649032636,2,0.660380991772636
1,0.01,0.8,0.227584592607479,0.406613657074496,0.554352763107039,2,0.77476221969115
1,0.01,0.8,0.138949549437314,0.339403052496576,0.475960308990067,2,0.816141060059988
1,0.01,0.8,0.0848342898244071,0.312234513367348,0.438467043590401,2.02127659574468,0.830677657232795
1,0.01,0.8,0.0517947467923121,0.304029475597954,0.421006888878776,2.04255319148936,0.834628342422811
1,0.01,0.8,0.0316227766016838,0.305520913054273,0.41911789173026,2.48936170212766,0.833385058200913
1,0.01,0.8,0.0193069772888325,0.330402121159364,0.445447101148838,3.85106382978723,0.818729467349649
1,0.01,0.8,0.0117876863479359,0.348772357550349,0.473335778420639,4.8936170212766,0.808227911446543
1,0.01,0.8,0.00719685673001152,0.358558437008503,0.492704419671536,5.91489361702128,0.802986798531104
1,0.01,0.8,0.00439397056076079,0.354310865635067,0.491080799894906,5.97872340425532,0.805901534574982
1,0.01,0.8,0.00268269579527972,0.351662839975965,0.489095977081893,5.97872340425532,0.807759383890946
1,0.01,0.8,0.00163789370695406,0.350628512601169,0.488624093155254,6,0.808594208055265
1,0.01,0.8,0.000999999999999999,0.350375539515777,0.489210835292215,6,0.808902094692743
1,0.05,0.8,1,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,0.8,0.610540229658533,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,0.8,0.372759372031494,0.570218141074798,0.727989433120377,2,0.655536331184312
1,0.05,0.8,0.227584592607479,0.408965525583569,0.55724635303482,2,0.773042901874236
1,0.05,0.8,0.138949549437314,0.339893618156276,0.476869485703073,2,0.815841789817014
1,0.05,0.8,0.0848342898244071,0.311836948336865,0.438474999853454,2,0.83094063565456
1,0.05,0.8,0.0517947467923121,0.302976894270936,0.420506985225238,2.04255319148936,0.835268265231239
1,0.05,0.8,0.0316227766016838,0.303786269082781,0.417729180770331,2.38297872340426,0.834421515855408
1,0.05,0.8,0.0193069772888325,0.327852426263643,0.443356055164084,3.82978723404255,0.820236496508107
1,0.05,0.8,0.0117876863479359,0.346461543204084,0.471391267235746,4.8936170212766,0.809595038474403
1,0.05,0.8,0.00719685673001152,0.355711245574027,0.491464282948463,5.8936170212766,0.804643322105608
1,0.05,0.8,0.00439397056076079,0.351763075610933,0.491295794218032,5.97872340425532,0.807375142096594
1,0.05,0.8,0.00268269579527972,0.349155268760131,0.489146224447463,5.97872340425532,0.809209880651574
1,0.05,0.8,0.00163789370695406,0.348193996580548,0.48871636738949,6,0.810003717292258
1,0.05,0.8,0.000999999999999999,0.347980585790354,0.489265348048516,6,0.810290461315442
1,0.1,0.8,1,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,0.8,0.610540229658533,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,0.8,0.372759372031494,0.578393132265135,0.737690457675203,2,0.649338498347707
1,0.1,0.8,0.227584592607479,0.412050454045886,0.56104044329131,2,0.770788039009312
1,0.1,0.8,0.138949549437314,0.340581599787231,0.478104723468405,2,0.815419622303044
1,0.1,0.8,0.0848342898244071,0.311491945606476,0.438568177219294,2,0.831183378269493
1,0.1,0.8,0.0517947467923121,0.301781004752221,0.419988602371962,2.02127659574468,0.835994759956741
1,0.1,0.8,0.0316227766016838,0.301928060752913,0.416130814876619,2.31914893617021,0.835530414903206
1,0.1,0.8,0.0193069772888325,0.32466930664062,0.440826855695913,3.76595744680851,0.822115743659736
1,0.1,0.8,0.0117876863479359,0.343525572105771,0.468961934353937,4.87234042553191,0.81132925513406
1,0.1,0.8,0.00719685673001152,0.352200292989787,0.490016599782979,5.8936170212766,0.806686046674845
1,0.1,0.8,0.00439397056076079,0.348699814022105,0.491814763016204,5.97872340425532,0.809148284505492
