"variable","theta","alpha","lambda","mse","msesd","nonzero","rho"
1,0.75,0,0.0193069772888325,0.316987991906557,0.495422828906449,6,0.826780826054454
1,0.75,0,0.0117876863479359,0.315118595022527,0.496187280315115,6,0.828204964815336
1,0.75,0,0.00719685673001152,0.314555862431123,0.497595505040175,6,0.82887667150374
1,0.75,0,0.00439397056076079,0.31474624242455,0.499020162712411,6,0.82908307422678
1,0.75,0,0.00268269579527972,0.315289018173109,0.50018382038314,6,0.829034878820158
1,0.75,0,0.00163789370695406,0.315902503210782,0.501037306293785,6,0.828885284213144
1,0.75,0,0.000999999999999999,0.316433274119941,0.501612201916034,6,0.828726765417779
1,1,0,1,0.430206472870488,0.584704400929092,6,0.755741784699855
1,1,0,0.610540229658533,0.405161398719321,0.560600409387243,6,0.772273332923045
1,1,0,0.372759372031494,0.383210797691434,0.541112062708396,6,0.786270760155495
1,1,0,0.227584592607479,0.364063164399572,0.526662410248796,6,0.798162278492197
1,1,0,0.138949549437314,0.347351102142881,0.516819002502103,6,0.808360489251022
1,1,0,0.0848342898244071,0.333180366889016,0.510315218812597,6,0.816909905444704
1,1,0,0.0517947467923121,0.322064457382478,0.506028938179095,6,0.823583576398974
1,1,0,0.0316227766016838,0.314411625844016,0.503731002055689,6,0.828219271853502
1,1,0,0.0193069772888325,0.309921901908731,0.503228551392162,6,0.831056581469668
1,1,0,0.0117876863479359,0.30779265975299,0.504121152638329,6,0.8325782961797
1,1,0,0.00719685673001152,0.307146702624918,0.505661031191745,6,0.833267284579219
1,1,0,0.00439397056076079,0.307353371276486,0.507239452903837,6,0.833451648201682
1,1,0,0.00268269579527972,0.307960637153027,0.508540450194316,6,0.833364380057209
1,1,0,0.00163789370695406,0.30865787210749,0.509508141939662,6,0.833170749720044
1,1,0,0.000999999999999999,0.309277320903663,0.510198342510823,6,0.83296680912449
1,1.5,0,1,0.420412619519187,0.581315272540037,6,0.762462197465283
1,1.5,0,0.610540229658533,0.396060583611319,0.558572455535657,6,0.778564147702689
1,1.5,0,0.372759372031494,0.374821752341364,0.541195458323944,6,0.792112752246835
1,1.5,0,0.227584592607479,0.356579094039229,0.529957435133606,6,0.803409551700966
1,1.5,0,0.138949549437314,0.340578317496281,0.524244716051131,6,0.813128391319469
1,1.5,0,0.0848342898244071,0.326399293481334,0.52213664086181,6,0.82163512198427
1,1.5,0,0.0517947467923121,0.314458199659014,0.521583425599936,6,0.828728891822422
1,1.5,0,0.0316227766016838,0.305537514892396,0.521533234013779,6,0.834003286710528
1,1.5,0,0.0193069772888325,0.299987720230897,0.522177306622918,6,0.837332893285194
1,1.5,0,0.0117876863479359,0.297265686889227,0.523557327939726,6,0.839089698261685
1,1.5,0,0.00719685673001152,0.296473385975133,0.525593488456239,6,0.839793304592854
1,1.5,0,0.00439397056076079,0.296741564063096,0.527670958359042,6,0.839909763823402
1,1.5,0,0.00268269579527972,0.297525607494613,0.52958457547795,6,0.839714417901688
1,1.5,0,0.00163789370695406,0.298440596922322,0.531123974851014,6,0.839402696536091
1,1.5,0,0.000999999999999999,0.299259882321774,0.532275678181753,6,0.839096029294001
1,2,0,1,0.411035391365175,0.57922051416363,6,0.769060465398685
1,2,0,0.610540229658533,0.387821880519404,0.558344681452899,6,0.784435120173615
1,2,0,0.372759372031494,0.367681631288263,0.543240163899703,6,0.797288541244948
1,2,0,0.227584592607479,0.350875100338988,0.535178250529894,6,0.807661597077846
1,2,0,0.138949549437314,0.336347163564366,0.533454694554262,6,0.816447172983518
1,2,0,0.0848342898244071,0.323100539432769,0.535606856302231,6,0.824375559251373
1,2,0,0.0517947467923121,0.311113056463228,0.538753675890952,6,0.83148337079367
1,2,0,0.0316227766016838,0.301344970423087,0.541427210175513,6,0.837213852728222
1,2,0,0.0193069772888325,0.294665842918095,0.543369225536496,6,0.841120982872954
1,2,0,0.0117876863479359,0.291244416478857,0.545698566377592,6,0.843189337736336
1,2,0,0.00719685673001152,0.290233895009952,0.548731517477896,6,0.843949420228159
1,2,0,0.00439397056076079,0.290665015856467,0.552209000616987,6,0.843940344352589
1,2,0,0.00268269579527972,0.291779142244238,0.55568544739592,6,0.843555481047278
1,2,0,0.00163789370695406,0.29308162048228,0.558778577429376,6,0.843041106204988
1,2,0,0.000999999999999999,0.294226099868114,0.561179469639101,6,0.842571509701604
1,3,0,1,0.391603229002506,0.57690088607347,6,0.783144864224518
1,3,0,0.610540229658533,0.371976913019641,0.560561364567442,6,0.796084127111293
1,3,0,0.372759372031494,0.355012764832679,0.550179365963857,6,0.806812556072477
1,3,0,0.227584592607479,0.341834347430477,0.548153692887636,6,0.814790806775153
1,3,0,0.138949549437314,0.331493232678608,0.553902835774846,6,0.82089889024516
1,3,0,0.0848342898244071,0.32207188086086,0.564034188001249,6,0.826480880072353
1,3,0,0.0517947467923121,0.312264846318487,0.574163695578704,6,0.832329411990706
1,3,0,0.0316227766016838,0.302293362074228,0.581655506041519,6,0.838244331233732
1,3,0,0.0193069772888325,0.29362393801251,0.586382933545995,6,0.84332636942947
1,3,0,0.0117876863479359,0.28776340308388,0.590263324104469,6,0.846742430400021
1,3,0,0.00719685673001152,0.285147756386014,0.595576771718263,6,0.848330233977063
1,3,0,0.00439397056076079,0.285074926072715,0.602721269304078,6,0.848549560681018
1,3,0,0.00268269579527972,0.286598039026264,0.611471887303498,6,0.847937903020588
1,3,0,0.00163789370695406,0.288892192084122,0.620936708938081,6,0.846922107029431
1,3,0,0.000999999999999999,0.29137899375947,0.630187140227522,6,0.845789510119161
1,4,0,1,0.371971684638936,0.578473036259996,6,0.797832689713415
1,4,0,0.610540229658533,0.356746323372044,0.566214886888186,6,0.807598976562098
1,4,0,0.372759372031494,0.343520618733509,0.559743011247555,6,0.815649539733966
1,4,0,0.227584592607479,0.33402904419584,0.562326407387487,6,0.821052413227554
1,4,0,0.138949549437314,0.327959000799067,0.574020329917055,6,0.824318447408529
1,4,0,0.0848342898244071,0.323182238479294,0.590974997433806,6,0.826975006350196
1,4,0,0.0517947467923121,0.317355828362205,0.607430533916156,6,0.830449428028816
1,4,0,0.0316227766016838,0.309335038865231,0.619033481469124,6,0.835313623632488
1,4,0,0.0193069772888325,0.300050647902832,0.625650797704194,6,0.840895707755361
1,4,0,0.0117876863479359,0.29145873510521,0.629510816640395,6,0.845999871548885
1,4,0,0.00719685673001152,0.285571961629865,0.634643878999936,6,0.849498354300123
1,4,0,0.00439397056076079,0.282998650557614,0.64334331496129,6,0.85112688145957
1,4,0,0.00268269579527972,0.283259610139875,0.655840084544623,6,0.851218089634063
1,4,0,0.00163789370695406,0.285489505437569,0.671367165113856,6,0.850274069803399
1,4,0,0.000999999999999999,0.288862278106355,0.688550397484133,6,0.848733418384961
1,6,0,1,0.347053790313054,0.592225542668345,6,0.817289054175489
1,6,0,0.610540229658533,0.337677356153037,0.586270748523026,6,0.82283713238156
1,6,0,0.372759372031494,0.32940331834325,0.585444205447162,6,0.827305344561349
1,6,0,0.227584592607479,0.324286949720806,0.593148518939497,6,0.82952455137352
1,6,0,0.138949549437314,0.323219629006718,0.61067363406852,6,0.829264060582922
1,6,0,0.0848342898244071,0.324992740061306,0.635691417731554,6,0.827570323349854
1,6,0,0.0517947467923121,0.326824179085154,0.662408062882357,6,0.826239835437575
1,6,0,0.0316227766016838,0.325813391873753,0.683934197217207,6,0.826909264331747
1,6,0,0.0193069772888325,0.32055278460289,0.696584943835444,6,0.83023438632282
1,6,0,0.0117876863479359,0.311342287819331,0.700334036441107,6,0.835890452178636
1,6,0,0.00719685673001152,0.300307607441899,0.700142858788568,6,0.842563453264286
1,6,0,0.00439397056076079,0.290182102451901,0.702231866064611,6,0.848658108779925
1,6,0,0.00268269579527972,0.282983863697691,0.710077517544756,6,0.853054341027838
1,6,0,0.00163789370695406,0.27944280306504,0.724631168734846,6,0.855396744159314
1,6,0,0.000999999999999999,0.279266374832978,0.744906749589549,6,0.855881573126334
1,8,0,1,0.344681947838748,0.61753489001773,6,0.819413632929373
1,8,0,0.610540229658533,0.338039586199179,0.616780481249159,6,0.823434462301069
1,8,0,0.372759372031494,0.331647491207096,0.620441548170389,6,0.827033095853775
1,8,0,0.227584592607479,0.327314865413261,0.630918946303188,6,0.829068020153111
1,8,0,0.138949549437314,0.326621630786237,0.649235616196292,6,0.828725454513192
1,8,0,0.0848342898244071,0.32967344157258,0.67464125511667,6,0.826209584592486
1,8,0,0.0517947467923121,0.334746508459727,0.704378279200597,6,0.822758297803232
1,8,0,0.0316227766016838,0.338933815345323,0.733150165942758,6,0.820138804735858
1,8,0,0.0193069772888325,0.339680721853874,0.755452006732955,6,0.819775591603056
1,8,0,0.0117876863479359,0.335593280153842,0.767583169854989,6,0.822357709279143
1,8,0,0.00719685673001152,0.327053896779483,0.769980581426122,6,0.827558053415781
1,8,0,0.00439397056076079,0.315728882275898,0.76772356054076,6,0.834356226970322
1,8,0,0.00268269579527972,0.303955534735422,0.767609266890094,6,0.841393418362379
1,8,0,0.00163789370695406,0.293648508491679,0.773477890370743,6,0.847597071878302
1,8,0,0.000999999999999999,0.286138176010429,0.786898361718293,6,0.852251458189769
1,0,0.1,1,0.496194310121111,0.64970443564332,4.95744680851064,0.710834115665745
1,0,0.1,0.610540229658533,0.444617644515349,0.593818568134166,4.97872340425532,0.746845441838997
1,0,0.1,0.372759372031494,0.406938604111682,0.549100870757216,4.97872340425532,0.771405337369394
1,0,0.1,0.227584592607479,0.378396355306919,0.508736083511895,4.95744680851064,0.789216960260113
1,0,0.1,0.138949549437314,0.357036544779203,0.47967583246977,4.59574468085106,0.802211443048419
1,0,0.1,0.0848342898244071,0.342921240510451,0.465300152331516,4.80851063829787,0.810680762252149
1,0,0.1,0.0517947467923121,0.347923639424901,0.471414138737196,5.31914893617021,0.807684753595167
1,0,0.1,0.0316227766016838,0.351945676803187,0.476856777705636,5.95744680851064,0.8056484308172
1,0,0.1,0.0193069772888325,0.350594408143024,0.48182371066676,5.97872340425532,0.806926404656123
1,0,0.1,0.0117876863479359,0.349511018158087,0.484685354786905,6,0.808042055918658
1,0,0.1,0.00719685673001152,0.34896963427676,0.485660590518361,6,0.808790760612847
1,0,0.1,0.00439397056076079,0.349085436864188,0.486877463075446,6,0.809080488030154
1,0,0.1,0.00268269579527972,0.349463984328664,0.487960550621131,6,0.8091364691581
1,0,0.1,0.00163789370695406,0.349882501514331,0.488800072751771,6,0.809094073839806
1,0,0.1,0.000999999999999999,0.350228806474505,0.489394314155559,6,0.809030105213708
1,0.005,0.1,1,0.496115187704883,0.649675810720488,4.95744680851064,0.710881328552858
1,0.005,0.1,0.610540229658533,0.44452060000339,0.593764125708774,4.97872340425532,0.746906422451346
1,0.005,0.1,0.372759372031494,0.406812238697483,0.54902740309585,4.97872340425532,0.771487898564613
1,0.005,0.1,0.227584592607479,0.378238384785782,0.508690086279571,4.95744680851064,0.789318345829603
1,0.005,0.1,0.138949549437314,0.356874475905739,0.479644114659779,4.5531914893617,0.802313083208875
1,0.005,0.1,0.0848342898244071,0.342711607606377,0.465193983390583,4.80851063829787,0.810810025424699
1,0.005,0.1,0.0517947467923121,0.347637957038436,0.471278859602159,5.27659574468085,0.807857131853252
1,0.005,0.1,0.0316227766016838,0.351685271733729,0.476821749613587,5.95744680851064,0.805803150184151
1,0.005,0.1,0.0193069772888325,0.350291242509739,0.481690404403588,5.97872340425532,0.807104673589183
1,0.005,0.1,0.0117876863479359,0.349224615035195,0.484694324837451,6,0.808209097402206
1,0.005,0.1,0.00719685673001152,0.34867657021768,0.485668111274892,6,0.808961064907096
1,0.005,0.1,0.00439397056076079,0.3487886081717,0.48688432865403,6,0.809252838001506
1,0.005,0.1,0.00268269579527972,0.349162762185398,0.487963009860046,6,0.809311183262657
1,0.005,0.1,0.00163789370695406,0.349586028714732,0.488804503151764,6,0.809265985363628
1,0.005,0.1,0.000999999999999999,0.349936545568773,0.489400066529139,6,0.809200080773045
1,0.01,0.1,1,0.496036229902533,0.649648322371018,4.93617021276596,0.710928473095025
1,0.01,0.1,0.610540229658533,0.444424623021877,0.593710657107094,4.97872340425532,0.746966655978401
1,0.01,0.1,0.372759372031494,0.406686489963796,0.548954839069297,4.97872340425532,0.771570056719867
1,0.01,0.1,0.227584592607479,0.378073535556227,0.508630780403544,4.95744680851064,0.789424086568396
1,0.01,0.1,0.138949549437314,0.356713016410887,0.479613186640022,4.53191489361702,0.802414357867542
1,0.01,0.1,0.0848342898244071,0.342497208840603,0.465076967748579,4.80851063829787,0.810942295177748
1,0.01,0.1,0.0517947467923121,0.347359298842524,0.471162144088648,5.29787234042553,0.808024912765679
1,0.01,0.1,0.0316227766016838,0.351430284716869,0.47680678582712,5.95744680851064,0.805954502732264
1,0.01,0.1,0.0193069772888325,0.349987726446604,0.481559524767021,5.97872340425532,0.807283402102243
1,0.01,0.1,0.0117876863479359,0.348937700906644,0.484700711435731,6,0.808376462099856
1,0.01,0.1,0.00719685673001152,0.348384145738442,0.485677176635013,6,0.80913091102022
1,0.01,0.1,0.00439397056076079,0.348493187342042,0.486892096820507,6,0.809424293061256
1,0.01,0.1,0.00268269579527972,0.348867765761391,0.487969218828147,6,0.809482256335413
1,0.01,0.1,0.00163789370695406,0.34928986567294,0.488810726168759,6,0.809437777146509
1,0.01,0.1,0.000999999999999999,0.349634196438968,0.489404370527531,6,0.809375910211022
1,0.05,0.1,1,0.495510387271468,0.649587505686652,4.91489361702128,0.711230923855884
1,0.05,0.1,0.610540229658533,0.443669561047538,0.593295835426499,4.97872340425532,0.747440622682426
1,0.05,0.1,0.372759372031494,0.405701332902692,0.548405997948617,4.97872340425532,0.772213800907468
1,0.05,0.1,0.227584592607479,0.376764258211179,0.508176023245996,4.95744680851064,0.790264592283856
1,0.05,0.1,0.138949549437314,0.355444892661123,0.479394412670766,4.48936170212766,0.803210254978147
1,0.05,0.1,0.0848342898244071,0.340843924959908,0.464212485229435,4.80851063829787,0.811962576363549
1,0.05,0.1,0.0517947467923121,0.345102632392715,0.470126158865161,5.23404255319149,0.809384942425107
1,0.05,0.1,0.0316227766016838,0.349403525938415,0.476664810050127,5.95744680851064,0.807157785280492
1,0.05,0.1,0.0193069772888325,0.347594154094648,0.480556036707117,5.97872340425532,0.808690903103105
1,0.05,0.1,0.0117876863479359,0.346695593883356,0.484828517767905,6,0.8096843193882
1,0.05,0.1,0.00719685673001152,0.346084728770081,0.485787173198355,6,0.81046723211955
1,0.05,0.1,0.00439397056076079,0.346160524326382,0.486992664644481,6,0.810777970710322
1,0.05,0.1,0.00268269579527972,0.346537506646678,0.488070692779573,6,0.810834459497404
1,0.05,0.1,0.00163789370695406,0.346952577395334,0.488895195157451,6,0.810793923358966
1,0.05,0.1,0.000999999999999999,0.347308872490856,0.489484125186419,6,0.810725552356898
1,0.1,0.1,1,0.495102703722627,0.649872344517076,4.87234042553191,0.711432892528663
1,0.1,0.1,0.610540229658533,0.442793515853754,0.592882457879322,4.97872340425532,0.747987225472778
1,0.1,0.1,0.372759372031494,0.404528653910009,0.547797956870681,4.97872340425532,0.772980264790099
1,0.1,0.1,0.227584592607479,0.375220586568817,0.507668109470529,4.93617021276596,0.791258241510092
1,0.1,0.1,0.138949549437314,0.353937103426723,0.479196648523021,4.48936170212766,0.804157142219091
1,0.1,0.1,0.0848342898244071,0.33897998429205,0.463492060653614,4.70212765957447,0.813112370202228
1,0.1,0.1,0.0517947467923121,0.342490743084049,0.468906010000774,5.21276595744681,0.810960300797449
1,0.1,0.1,0.0316227766016838,0.346934560733142,0.476581547024077,5.95744680851064,0.808624220913398
1,0.1,0.1,0.0193069772888325,0.344710185364907,0.479427149074314,5.97872340425532,0.810386718463753
1,0.1,0.1,0.0117876863479359,0.343971131461831,0.485088579995667,6,0.811272806966969
1,0.1,0.1,0.00719685673001152,0.343293007609961,0.486028618709824,6,0.812089181900126
1,0.1,0.1,0.00439397056076079,0.343344704619338,0.487222448313893,6,0.812411668780187
1,0.1,0.1,0.00268269579527972,0.3437047762876,0.48828357441013,6,0.812477447341427
1,0.1,0.1,0.00163789370695406,0.344132440078445,0.48910938826418,6,0.812430265945697
1,0.1,0.1,0.000999999999999999,0.344490579415706,0.489686266263641,6,0.812361920728614
1,0.25,0.1,1,0.493967097619911,0.650633117677979,4.65957446808511,0.712008527822195
1,0.25,0.1,0.610540229658533,0.440496267381513,0.592107878464632,4.97872340425532,0.74941019185962
1,0.25,0.1,0.372759372031494,0.4013460730076,0.546462987264368,4.97872340425532,0.775062605830921
1,0.25,0.1,0.227584592607479,0.371390276325194,0.506517580273097,4.93617021276596,0.793745513563985
1,0.25,0.1,0.138949549437314,0.349869540449015,0.478929075890171,4.65957446808511,0.806722055200181
1,0.25,0.1,0.0848342898244071,0.334383936954761,0.46231822718321,4.48936170212766,0.815958728440151
1,0.25,0.1,0.0517947467923121,0.3347944348878,0.46565673329774,4.8936170212766,0.815612519794316
1,0.25,0.1,0.0316227766016838,0.339401603637188,0.475538347500833,5.95744680851064,0.813105918392266
1,0.25,0.1,0.0193069772888325,0.336935381068746,0.479415781508255,5.97872340425532,0.814957787436345
1,0.25,0.1,0.0117876863479359,0.335967328850324,0.484881685009502,5.97872340425532,0.815945318314113
1,0.25,0.1,0.00719685673001152,0.335454901498587,0.48739347846037,6,0.816644263006585
1,0.25,0.1,0.00439397056076079,0.335422599772476,0.488527282347974,6,0.817007988338701
1,0.25,0.1,0.00268269579527972,0.335782089516738,0.489554178455369,6,0.817073984800131
1,0.25,0.1,0.00163789370695406,0.336227544687235,0.490349305642994,6,0.817018842628657
1,0.25,0.1,0.000999999999999999,0.336616696171912,0.490911443924685,6,0.816935929121016
1,0.5,0.1,1,0.492051899562817,0.650662179780069,4.17021276595745,0.713082726934646
1,0.5,0.1,0.610540229658533,0.438646685593128,0.593732049229956,4.91489361702128,0.750452773644064
1,0.5,0.1,0.372759372031494,0.397005186471462,0.545588868803087,4.97872340425532,0.77791352655015
1,0.5,0.1,0.227584592607479,0.366226918960261,0.506024337393375,5.04255319148936,0.797134078003884
1,0.5,0.1,0.138949549437314,0.343172383531488,0.477727527930788,5,0.811042042477626
1,0.5,0.1,0.0848342898244071,0.327378905397279,0.461476987284297,4.27659574468085,0.82034307547214
1,0.5,0.1,0.0517947467923121,0.325087741500087,0.463877381372486,4.68085106382979,0.821514669375022
