"variable","theta","alpha","lambda","mse","msesd","nonzero","rho"
2,0.005,0.4,0.372759372031494,0.473030399767639,0.713369012691631,1.02127659574468,0.721457837420753
2,0.005,0.4,0.227584592607479,0.514867598096386,0.79118308148735,3.80851063829787,0.69393593275231
2,0.005,0.4,0.138949549437314,0.494356258589593,0.782316205029409,4.80851063829787,0.708168826029547
2,0.005,0.4,0.0848342898244071,0.468698087403737,0.765144298788703,4.91489361702128,0.725908193755209
2,0.005,0.4,0.0517947467923121,0.447553352853625,0.751833353680325,4.59574468085106,0.740404387384962
2,0.005,0.4,0.0316227766016838,0.436317243003118,0.751717282178301,4.12765957446809,0.748360144689633
2,0.005,0.4,0.0193069772888325,0.440340924221727,0.771029162510896,4.40425531914894,0.746622244376721
2,0.005,0.4,0.0117876863479359,0.450736909176604,0.790938909945872,5.14893617021277,0.740991164714545
2,0.005,0.4,0.00719685673001152,0.457727893914546,0.799934710692969,5.27659574468085,0.737230560772815
2,0.005,0.4,0.00439397056076079,0.462267211320897,0.802799954895964,5.8936170212766,0.734887929164768
2,0.005,0.4,0.00268269579527972,0.465153464678844,0.803532828858936,5.93617021276596,0.733479639118565
2,0.005,0.4,0.00163789370695406,0.466803460147041,0.803373005656079,5.97872340425532,0.732714833250778
2,0.005,0.4,0.000999999999999999,0.467866230128108,0.803325250399094,5.97872340425532,0.732254053610378
2,0.01,0.4,1,0.470933367545691,0.70842768802077,1,0.72285962104911
2,0.01,0.4,0.610540229658533,0.470933367545691,0.70842768802077,1,0.72285962104911
2,0.01,0.4,0.372759372031494,0.472686937304946,0.712841041022972,1.02127659574468,0.721698320455778
2,0.01,0.4,0.227584592607479,0.514364089999176,0.790111780097325,3.80851063829787,0.694279364668889
2,0.01,0.4,0.138949549437314,0.494078555815065,0.781734533642717,4.80851063829787,0.708356850423971
2,0.01,0.4,0.0848342898244071,0.468344803471109,0.764509183652184,4.91489361702128,0.726142144663997
2,0.01,0.4,0.0517947467923121,0.447097468472376,0.750981454727946,4.5531914893617,0.740698145692533
2,0.01,0.4,0.0316227766016838,0.435731336430398,0.750670095801949,4.12765957446809,0.748728382018305
2,0.01,0.4,0.0193069772888325,0.43961845050876,0.769846690131922,4.42553191489362,0.747073809129029
2,0.01,0.4,0.0117876863479359,0.45004262038284,0.789817468156021,5.14893617021277,0.741420543974262
2,0.01,0.4,0.00719685673001152,0.45701506293394,0.79880162795654,5.27659574468085,0.737667243041729
2,0.01,0.4,0.00439397056076079,0.461532518953226,0.801688328726259,5.91489361702128,0.735338954097638
2,0.01,0.4,0.00268269579527972,0.464373202357338,0.802360101919598,5.95744680851064,0.733956164281791
2,0.01,0.4,0.00163789370695406,0.466023370527821,0.802168525694487,5.97872340425532,0.733193248088756
2,0.01,0.4,0.000999999999999999,0.467076233354009,0.802129993616244,5.97872340425532,0.732742534272758
2,0.05,0.4,1,0.468583986692764,0.705184750232214,1,0.724513143691121
2,0.05,0.4,0.610540229658533,0.468583986692764,0.705184750232214,1,0.724513143691121
2,0.05,0.4,0.372759372031494,0.469953793614339,0.708626297627868,1.02127659574468,0.723607428267908
2,0.05,0.4,0.227584592607479,0.510356638508572,0.781568709304964,3.80851063829787,0.69700931822233
2,0.05,0.4,0.138949549437314,0.491686961790844,0.777017573377629,4.72340425531915,0.709971096264432
2,0.05,0.4,0.0848342898244071,0.465489009652741,0.759326786954037,4.8936170212766,0.728031986272168
2,0.05,0.4,0.0517947467923121,0.443371437617553,0.743890402342133,4.51063829787234,0.743098064629225
2,0.05,0.4,0.0316227766016838,0.430962456129488,0.742093908437436,4.12765957446809,0.751728481663523
2,0.05,0.4,0.0193069772888325,0.433910241606704,0.760389947837688,4.5531914893617,0.750638583242698
2,0.05,0.4,0.0117876863479359,0.445077621358833,0.781972095126521,5.34042553191489,0.744480203899748
2,0.05,0.4,0.00719685673001152,0.451368908516255,0.789629034059535,5.42553191489362,0.741134973838733
2,0.05,0.4,0.00439397056076079,0.455698691708315,0.792753421753609,5.76595744680851,0.738916471005119
2,0.05,0.4,0.00268269579527972,0.458029722319909,0.792678433554547,5.95744680851064,0.737837757901689
2,0.05,0.4,0.00163789370695406,0.459602408414743,0.792574603148473,5.97872340425532,0.737158689589656
2,0.05,0.4,0.000999999999999999,0.460647681446528,0.792510380949503,5.97872340425532,0.736695329528328
2,0.1,0.4,1,0.465675799847531,0.7011384210074,1,0.726550107149315
2,0.1,0.4,0.610540229658533,0.465675799847531,0.7011384210074,1,0.726550107149315
2,0.1,0.4,0.372759372031494,0.46656962800416,0.703378876822845,1.02127659574468,0.72596011223739
2,0.1,0.4,0.227584592607479,0.505098302970337,0.770739443465886,3.74468085106383,0.700575611598988
2,0.1,0.4,0.138949549437314,0.488415796318798,0.771077764951351,4.42553191489362,0.71219370195309
2,0.1,0.4,0.0848342898244071,0.461712646526568,0.752728566045502,4.87234042553191,0.730516571844272
2,0.1,0.4,0.0517947467923121,0.438661083585124,0.735154289644434,4.5531914893617,0.746124902173335
2,0.1,0.4,0.0316227766016838,0.425462390739722,0.731427969161502,4.29787234042553,0.75519722467738
2,0.1,0.4,0.0193069772888325,0.427552604364077,0.749678103372886,4.53191489361702,0.754599149331068
2,0.1,0.4,0.0117876863479359,0.438856251227024,0.771975333600208,5.38297872340426,0.748322146827744
2,0.1,0.4,0.00719685673001152,0.444133462956086,0.777805255596644,5.80851063829787,0.745565282063122
2,0.1,0.4,0.00439397056076079,0.448431168780484,0.780965748505483,5.74468085106383,0.743362867474863
2,0.1,0.4,0.00268269579527972,0.450233130896235,0.780655532517208,5.8936170212766,0.74266303081813
2,0.1,0.4,0.00163789370695406,0.451565692625277,0.780524766367966,6,0.74210792383599
2,0.1,0.4,0.000999999999999999,0.452480545341751,0.780475850684122,5.97872340425532,0.741710825304643
2,0.25,0.4,1,0.457090518135657,0.689040946096062,1,0.732500267818549
2,0.25,0.4,0.610540229658533,0.457090518135657,0.689040946096062,1,0.732500267818549
2,0.25,0.4,0.372759372031494,0.457090518135657,0.689040946096062,1,0.732500267818549
2,0.25,0.4,0.227584592607479,0.486804145510369,0.738214281638027,2.85106382978723,0.712817918263177
2,0.25,0.4,0.138949549437314,0.478950037923483,0.752744726491872,4.29787234042553,0.718621490495976
2,0.25,0.4,0.0848342898244071,0.449186942625297,0.729371224074643,4.68085106382979,0.738731862126644
2,0.25,0.4,0.0517947467923121,0.423393217184947,0.70851262206404,4.57446808510638,0.755934399968583
2,0.25,0.4,0.0316227766016838,0.410754956960297,0.702908007486865,4.57446808510638,0.764540431977844
2,0.25,0.4,0.0193069772888325,0.411746668329915,0.722602602948855,4.82978723404255,0.764475734538131
2,0.25,0.4,0.0117876863479359,0.419388212776466,0.739814292221237,5.68085106382979,0.760306957839964
2,0.25,0.4,0.00719685673001152,0.423888070701654,0.745725915166524,5.80851063829787,0.758057107155278
2,0.25,0.4,0.00439397056076079,0.427682931304961,0.749995112084754,5.87234042553191,0.756205023073922
2,0.25,0.4,0.00268269579527972,0.428749016703664,0.749220356831464,5.95744680851064,0.755879075758103
2,0.25,0.4,0.00163789370695406,0.42896481900787,0.746999709358922,6,0.755996894241977
2,0.25,0.4,0.000999999999999999,0.429345906149834,0.746180324503757,5.97872340425532,0.755927290282021
2,0.5,0.4,1,0.443020774747788,0.668982111625993,1,0.742068256725867
2,0.5,0.4,0.610540229658533,0.443020774747788,0.668982111625993,1,0.742068256725867
2,0.5,0.4,0.372759372031494,0.443021696787309,0.668981623588295,1.02127659574468,0.742067618338541
2,0.5,0.4,0.227584592607479,0.459977151651843,0.697511379983853,1.70212765957447,0.730857200882185
2,0.5,0.4,0.138949549437314,0.459046859935867,0.715517319187031,3.97872340425532,0.731857195741058
2,0.5,0.4,0.0848342898244071,0.42607003875607,0.685138530221793,4.17021276595745,0.753765411164785
2,0.5,0.4,0.0517947467923121,0.399837341924578,0.667609854009513,4.48936170212766,0.771047815035962
2,0.5,0.4,0.0316227766016838,0.392421943823274,0.67341806708395,4.85106382978723,0.776240344585532
2,0.5,0.4,0.0193069772888325,0.390297360259608,0.681281625912872,4.91489361702128,0.778030792944138
2,0.5,0.4,0.0117876863479359,0.394691500368047,0.696489301172836,5.40425531914894,0.775681631000683
2,0.5,0.4,0.00719685673001152,0.39520119705183,0.699248138562737,5.85106382978723,0.775866255617418
2,0.5,0.4,0.00439397056076079,0.39341417710939,0.696615848342631,5.91489361702128,0.777355898973302
2,0.5,0.4,0.00268269579527972,0.391912679268608,0.693564762777548,5.93617021276596,0.778550532335678
2,0.5,0.4,0.00163789370695406,0.392022025704564,0.694430101635121,5.91489361702128,0.778717800577236
2,0.5,0.4,0.000999999999999999,0.392034010805479,0.692941546787141,5.95744680851064,0.778859303996898
2,0.75,0.4,1,0.42902681655544,0.649037186615462,1,0.751421486928818
2,0.75,0.4,0.610540229658533,0.42902681655544,0.649037186615462,1,0.751421486928818
2,0.75,0.4,0.372759372031494,0.429022599215778,0.64903942859377,1.02127659574468,0.751424336558884
2,0.75,0.4,0.227584592607479,0.438754885145175,0.663397491142499,1.48936170212766,0.745012924663727
2,0.75,0.4,0.138949549437314,0.441877658223766,0.689420510632931,3.46808510638298,0.743170405530898
2,0.75,0.4,0.0848342898244071,0.405300300197114,0.647653909322444,4.08510638297872,0.767256269584598
2,0.75,0.4,0.0517947467923121,0.384221079178195,0.639043475554309,4.19148936170213,0.781084396537307
2,0.75,0.4,0.0316227766016838,0.377961818986877,0.647220559673542,4.65957446808511,0.785450967385738
2,0.75,0.4,0.0193069772888325,0.372145199226944,0.648442679972369,4.85106382978723,0.789485843566806
2,0.75,0.4,0.0117876863479359,0.365004085234866,0.649258787804689,5.14893617021277,0.794120883819867
2,0.75,0.4,0.00719685673001152,0.364737049563622,0.659090241125037,5.63829787234043,0.794678999591438
2,0.75,0.4,0.00439397056076079,0.362025069450577,0.657821017649451,5.80851063829787,0.796696138888069
2,0.75,0.4,0.00268269579527972,0.359630161821268,0.651860198021309,5.8936170212766,0.798395541131949
2,0.75,0.4,0.00163789370695406,0.358352530135873,0.647692697410248,5.93617021276596,0.79935280308994
2,0.75,0.4,0.000999999999999999,0.357741811321166,0.644878124631642,5.97872340425532,0.799848890414895
2,1,0.4,1,0.415042229274409,0.629270662371975,1,0.760683498576913
2,1,0.4,0.610540229658533,0.415042229274409,0.629270662371975,1,0.760683498576913
2,1,0.4,0.372759372031494,0.415030585038135,0.629276851652707,1.02127659574468,0.760691154945163
2,1,0.4,0.227584592607479,0.421230167815996,0.63635588058815,1.25531914893617,0.756608217268847
2,1,0.4,0.138949549437314,0.423336203961037,0.657961781037913,3.36170212765957,0.755368342775469
2,1,0.4,0.0848342898244071,0.390482185486158,0.623908579320957,3.70212765957447,0.776853288287339
2,1,0.4,0.0517947467923121,0.37286106576195,0.621973747070678,4.17021276595745,0.788347318574833
2,1,0.4,0.0316227766016838,0.364963865249819,0.625730377529212,4.51063829787234,0.793716357300128
2,1,0.4,0.0193069772888325,0.353230531845761,0.623231686460075,4.63829787234043,0.801280168006214
2,1,0.4,0.0117876863479359,0.344232677056077,0.624012288174769,4.91489361702128,0.807021999704605
2,1,0.4,0.00719685673001152,0.340812915256709,0.628234193846856,5.53191489361702,0.809388409641826
2,1,0.4,0.00439397056076079,0.335002306378935,0.620057309370371,5.65957446808511,0.813197158525346
2,1,0.4,0.00268269579527972,0.331718014311388,0.613838670072379,5.78723404255319,0.815416663640604
2,1,0.4,0.00163789370695406,0.329738685969085,0.609331743835673,5.8936170212766,0.816788068893442
2,1,0.4,0.000999999999999999,0.328443516640647,0.605995950561036,5.8936170212766,0.817695079467585
2,1.5,0.4,1,0.387437628420836,0.590921301896548,1,0.778930672881186
2,1.5,0.4,0.610540229658533,0.387437628420836,0.590921301896548,1,0.778930672881186
2,1.5,0.4,0.372759372031494,0.38741623082287,0.590932581864055,1.02127659574468,0.77894390577864
2,1.5,0.4,0.227584592607479,0.390983060535369,0.592969397960597,1.14893617021277,0.776580213416593
2,1.5,0.4,0.138949549437314,0.389955653487667,0.600245665084414,2.70212765957447,0.777175564401106
2,1.5,0.4,0.0848342898244071,0.366282285654358,0.586679280723302,3.46808510638298,0.792477898187538
2,1.5,0.4,0.0517947467923121,0.356493425442996,0.598757927929797,3.87234042553191,0.798791664908257
2,1.5,0.4,0.0316227766016838,0.342570003756766,0.601116093926538,4.48936170212766,0.807690294371695
2,1.5,0.4,0.0193069772888325,0.326578679948038,0.601570945184426,4.68085106382979,0.817714045657781
2,1.5,0.4,0.0117876863479359,0.316271083829655,0.604407463507012,5.04255319148936,0.824205953621943
2,1.5,0.4,0.00719685673001152,0.305746312838106,0.592794076053036,5.51063829787234,0.830794121580427
2,1.5,0.4,0.00439397056076079,0.297037532645101,0.577311377467686,5.74468085106383,0.836311021291716
2,1.5,0.4,0.00268269579527972,0.291747588970965,0.566110133473268,5.85106382978723,0.839708045821391
2,1.5,0.4,0.00163789370695406,0.28825020355057,0.558689618794111,5.91489361702128,0.841961605205196
2,1.5,0.4,0.000999999999999999,0.285971458076015,0.553843182609405,5.93617021276596,0.843435788951168
2,2,0.4,1,0.361332581075643,0.555561147018913,1,0.796267677733915
2,2,0.4,0.610540229658533,0.361332581075643,0.555561147018913,1,0.796267677733915
2,2,0.4,0.372759372031494,0.36130998362834,0.555572911271349,1.02127659574468,0.796280775341149
2,2,0.4,0.227584592607479,0.365147021980916,0.55847463854706,1.14893617021277,0.793728629846088
2,2,0.4,0.138949549437314,0.362610508349282,0.556303840062421,2.29787234042553,0.795013109700778
2,2,0.4,0.0848342898244071,0.341980268138638,0.548510680195615,3.31914893617021,0.808004183990631
2,2,0.4,0.0517947467923121,0.332540238079966,0.559618377934654,3.95744680851064,0.813936026855227
2,2,0.4,0.0316227766016838,0.312814192955763,0.552922753624377,4.17021276595745,0.826179704612048
2,2,0.4,0.0193069772888325,0.29763921599783,0.558283138311144,4.46808510638298,0.835413778373573
2,2,0.4,0.0117876863479359,0.287512158218755,0.564990832213764,5,0.841584625948181
2,2,0.4,0.00719685673001152,0.278682629832245,0.557083894474974,5.27659574468085,0.847131371900042
2,2,0.4,0.00439397056076079,0.270218838538451,0.542676538483945,5.65957446808511,0.852475889168095
2,2,0.4,0.00268269579527972,0.262733496169018,0.531820596601401,5.76595744680851,0.857035082469715
2,2,0.4,0.00163789370695406,0.258026054827172,0.524267579580689,5.87234042553191,0.85993908247115
2,2,0.4,0.000999999999999999,0.256318927907318,0.521223954792693,5.91489361702128,0.861124584731662
2,3,0.4,1,0.317645461253307,0.499015618142157,1,0.825195963670678
2,3,0.4,0.610540229658533,0.317645461253307,0.499015618142157,1,0.825195963670678
2,3,0.4,0.372759372031494,0.317632432380495,0.499022256115469,1.02127659574468,0.825202714047045
2,3,0.4,0.227584592607479,0.320055532220512,0.501227335903953,1.17021276595745,0.82351056321774
2,3,0.4,0.138949549437314,0.30193181379014,0.465293476173037,1.53191489361702,0.83455905751229
2,3,0.4,0.0848342898244071,0.296379860633907,0.478255613528552,2.97872340425532,0.83681724091082
2,3,0.4,0.0517947467923121,0.287737774320754,0.494385695476838,3.59574468085106,0.841767723747158
2,3,0.4,0.0316227766016838,0.276759965247359,0.493510935265393,4.06382978723404,0.848312672163556
2,3,0.4,0.0193069772888325,0.266142677071122,0.502976884417542,4.4468085106383,0.854574503443551
2,3,0.4,0.0117876863479359,0.260223762739349,0.514550813026386,4.68085106382979,0.85815364249673
2,3,0.4,0.00719685673001152,0.255233899037748,0.515298463692104,5,0.861449542449965
2,3,0.4,0.00439397056076079,0.244875026707403,0.501519368915396,5.4468085106383,0.867749200079854
2,3,0.4,0.00268269579527972,0.23673659973409,0.497319162324481,5.70212765957447,0.872645624885946
2,3,0.4,0.00163789370695406,0.230910137442421,0.489869023936012,5.93617021276596,0.876230455163264
2,3,0.4,0.000999999999999999,0.226690816568896,0.481137479141822,5.95744680851064,0.87888106928469
2,4,0.4,1,0.287139679930307,0.464016061186639,1,0.844740309329197
2,4,0.4,0.610540229658533,0.287139679930307,0.464016061186639,1,0.844740309329197
2,4,0.4,0.372759372031494,0.287136430207971,0.464017701370224,1.02127659574468,0.844741883609792
2,4,0.4,0.227584592607479,0.2871809910866,0.464860415863855,1.12765957446809,0.844506627684144
2,4,0.4,0.138949549437314,0.279100490616392,0.458567489963044,1.48936170212766,0.849098445577197
2,4,0.4,0.0848342898244071,0.271170793126579,0.456907133841909,2.46808510638298,0.852904567342887
2,4,0.4,0.0517947467923121,0.25782240932163,0.457821604022233,3.59574468085106,0.860002938410982
2,4,0.4,0.0316227766016838,0.252683860399133,0.468097282448544,4.14893617021277,0.862842299846512
2,4,0.4,0.0193069772888325,0.248096865198121,0.479405676932428,4.48936170212766,0.865521178654493
2,4,0.4,0.0117876863479359,0.245826251379749,0.488177628790049,4.63829787234043,0.866958204959935
2,4,0.4,0.00719685673001152,0.245828678904673,0.490831926368165,4.8936170212766,0.867249636825203
2,4,0.4,0.00439397056076079,0.238855280351087,0.478778494404034,5.38297872340426,0.871606816956595
2,4,0.4,0.00268269579527972,0.229944074306799,0.472369888480045,5.68085106382979,0.877007513422743
2,4,0.4,0.00163789370695406,0.222925939993685,0.464675958958021,5.82978723404255,0.881339433522357
2,4,0.4,0.000999999999999999,0.217161721713704,0.453321907332251,5.8936170212766,0.884928381105654
2,6,0.4,1,0.255953530926275,0.444658160359428,1,0.863305054363036
2,6,0.4,0.610540229658533,0.255953530926275,0.444658160359428,1,0.863305054363036
2,6,0.4,0.372759372031494,0.255953530926275,0.444658160359428,1,0.863305054363036
2,6,0.4,0.227584592607479,0.255968469618559,0.444650282332558,1.06382978723404,0.863293804460373
2,6,0.4,0.138949549437314,0.258327903263615,0.46277879674501,1.38297872340426,0.861489312596083
2,6,0.4,0.0848342898244071,0.249723125949849,0.459930547042899,1.70212765957447,0.866618492313377
2,6,0.4,0.0517947467923121,0.241660498959018,0.467231158367789,2.87234042553191,0.870263191440517
2,6,0.4,0.0316227766016838,0.236755841507416,0.47629111170811,3.70212765957447,0.872107303883895
2,6,0.4,0.0193069772888325,0.233013114579941,0.494514084848863,4.34042553191489,0.874328832502804
2,6,0.4,0.0117876863479359,0.239534247100621,0.515043971101449,4.65957446808511,0.871278029312712
2,6,0.4,0.00719685673001152,0.247100572351828,0.523484794451044,5.04255319148936,0.867728697763198
2,6,0.4,0.00439397056076079,0.251751967212914,0.524172949425039,5.31914893617021,0.865902573685076
2,6,0.4,0.00268269579527972,0.254526229665551,0.522647255272746,5.53191489361702,0.8656956751418
2,6,0.4,0.00163789370695406,0.253843646025762,0.52051018729937,5.78723404255319,0.867210406203153
2,6,0.4,0.000999999999999999,0.241511694217242,0.490487957778147,5.91489361702128,0.874561136583693
2,8,0.4,1,0.244320518899471,0.45489172682222,1,0.869433816074146
2,8,0.4,0.610540229658533,0.244320518899471,0.45489172682222,1,0.869433816074146
2,8,0.4,0.372759372031494,0.244320518899471,0.45489172682222,1,0.869433816074146
2,8,0.4,0.227584592607479,0.244322495490255,0.454890871492172,1.04255319148936,0.869434865749911
2,8,0.4,0.138949549437314,0.235330504918146,0.443025197607136,1.34042553191489,0.875059642034902
2,8,0.4,0.0848342898244071,0.229729026684544,0.445102980660716,1.68085106382979,0.87830258624533
2,8,0.4,0.0517947467923121,0.227347690829986,0.454922519826318,2.02127659574468,0.878991448533938
2,8,0.4,0.0316227766016838,0.239366752507379,0.495166195285389,2.95744680851064,0.87064741781933
2,8,0.4,0.0193069772888325,0.244193050431621,0.527452742375982,3.72340425531915,0.867366596863982
2,8,0.4,0.0117876863479359,0.247682494686765,0.565693879818809,4.40425531914894,0.866045540592429
2,8,0.4,0.00719685673001152,0.25817098129735,0.602366030597298,4.70212765957447,0.862057399385855
2,8,0.4,0.00439397056076079,0.272517820498645,0.623976396627504,5.14893617021277,0.855872853627788
2,8,0.4,0.00268269579527972,0.284316661426032,0.637221859760094,5.40425531914894,0.851989643986054
2,8,0.4,0.00163789370695406,0.291050027263242,0.638756792617945,5.57446808510638,0.851420730643434
2,8,0.4,0.000999999999999999,0.296183274354316,0.650260495523815,5.61702127659574,0.851742278126389
3,0,0.3,1,0.523571974779605,0.723898099501903,2,0.686257358751401
3,0,0.3,0.610540229658533,0.37630533608427,0.513853245779916,2.06382978723404,0.793545594077292
3,0,0.3,0.372759372031494,0.260332477956329,0.375618047527011,3.87234042553191,0.869409004335905
3,0,0.3,0.227584592607479,0.171168050683782,0.273110425312497,4,0.919770694868976
3,0,0.3,0.138949549437314,0.117098517060259,0.205292611519963,4.08510638297872,0.945561818887192
3,0,0.3,0.0848342898244071,0.0880893763796319,0.162659843784384,4.04255319148936,0.957743397285174
3,0,0.3,0.0517947467923121,0.0745613457142954,0.138166880068731,4.02127659574468,0.963025153861509
3,0,0.3,0.0316227766016838,0.0687107652863587,0.124539234668405,4.04255319148936,0.965190564963843
3,0,0.3,0.0193069772888325,0.0678002289326257,0.118843919392663,4.21276595744681,0.965295292252665
3,0,0.3,0.0117876863479359,0.0696689149813775,0.118740933043603,4.4468085106383,0.96418803074737
3,0,0.3,0.00719685673001152,0.0714318125892864,0.120455522567545,4.46808510638298,0.96324063150247
3,0,0.3,0.00439397056076079,0.0729484995799224,0.12243100663792,4.46808510638298,0.962458318376013
3,0,0.3,0.00268269579527972,0.0743330137347231,0.125037180045795,4.59574468085106,0.961751929422494
3,0,0.3,0.00163789370695406,0.0753724129252963,0.127343946942399,5.02127659574468,0.961225761463821
3,0,0.3,0.000999999999999999,0.0763121965987314,0.129112382346654,5.51063829787234,0.960751240268998
3,0.005,0.3,1,0.523443014167552,0.723899342931288,2,0.686351388193634
3,0.005,0.3,0.610540229658533,0.376210387882553,0.513668563842104,2.06382978723404,0.793583083599653
3,0.005,0.3,0.372759372031494,0.26030717399792,0.375413445721859,3.87234042553191,0.869420626219333
3,0.005,0.3,0.227584592607479,0.171143569717482,0.272976083991039,4.02127659574468,0.919792127020165
3,0.005,0.3,0.138949549437314,0.117060166877424,0.205199970013357,4.08510638297872,0.945589219227292
3,0.005,0.3,0.0848342898244071,0.088054427058876,0.162596018222301,4.04255319148936,0.957766705701179
3,0.005,0.3,0.0517947467923121,0.0745255494365082,0.138132174296668,4.02127659574468,0.963046283343674
3,0.005,0.3,0.0316227766016838,0.0686795917633508,0.124510975722787,4.04255319148936,0.965207528542354
3,0.005,0.3,0.0193069772888325,0.0677296476241958,0.118768187479038,4.23404255319149,0.965332490613156
3,0.005,0.3,0.0117876863479359,0.0695882738276666,0.11864325513056,4.42553191489362,0.964230122817939
3,0.005,0.3,0.00719685673001152,0.0713391011854565,0.120351305653246,4.46808510638298,0.963288961993428
3,0.005,0.3,0.00439397056076079,0.0728657830148596,0.122335325380565,4.46808510638298,0.962501396868973
3,0.005,0.3,0.00268269579527972,0.0742446274292634,0.124932334713603,4.59574468085106,0.961797951377406
3,0.005,0.3,0.00163789370695406,0.0752828317986537,0.127243547119661,5,0.961272320369188
3,0.005,0.3,0.000999999999999999,0.0762208838431401,0.129013081126814,5.53191489361702,0.960798902172583
3,0.01,0.3,1,0.523314243157243,0.723898892180561,2,0.686445385190173
3,0.01,0.3,0.610540229658533,0.376107332663101,0.513458364698892,2.06382978723404,0.793626271086754
3,0.01,0.3,0.372759372031494,0.26028771751679,0.375229067092355,3.87234042553191,0.869428759103784
3,0.01,0.3,0.227584592607479,0.171120384902002,0.272841719369654,4.02127659574468,0.919812321952173
3,0.01,0.3,0.138949549437314,0.1170210473658,0.205108157001525,4.08510638297872,0.945616870242875
3,0.01,0.3,0.0848342898244071,0.0880170746035178,0.162532868901709,4.04255319148936,0.957791677672431
3,0.01,0.3,0.0517947467923121,0.074489850375637,0.138097867384092,4.02127659574468,0.963067382588096
3,0.01,0.3,0.0316227766016838,0.0686458264396755,0.124481825551539,4.04255319148936,0.965225893099272
3,0.01,0.3,0.0193069772888325,0.0676590630800913,0.118694161330686,4.23404255319149,0.96536972754634
3,0.01,0.3,0.0117876863479359,0.0695037449377915,0.118547457462221,4.40425531914894,0.964274372202964
3,0.01,0.3,0.00719685673001152,0.0712446434668351,0.120249436407952,4.46808510638298,0.963338157399585
3,0.01,0.3,0.00439397056076079,0.0727709305551589,0.122224973323112,4.46808510638298,0.962550712980247
3,0.01,0.3,0.00268269579527972,0.074167610863364,0.124835391260955,4.61702127659574,0.961838144987324
3,0.01,0.3,0.00163789370695406,0.0751918745063714,0.127131836104489,5.02127659574468,0.961319879185403
3,0.01,0.3,0.000999999999999999,0.0761285252823804,0.128907130246492,5.51063829787234,0.960847136983783
3,0.05,0.3,1,0.522280251217189,0.723833938352956,2,0.687203854093038
3,0.05,0.3,0.610540229658533,0.375285475634389,0.511773605403749,2.06382978723404,0.793978141370126
3,0.05,0.3,0.372759372031494,0.260011458036767,0.373583596207095,3.82978723404255,0.869551171163868
3,0.05,0.3,0.227584592607479,0.170866537320787,0.271797002739395,3.97872340425532,0.919994050085579
3,0.05,0.3,0.138949549437314,0.116756480713177,0.20437228195709,4.14893617021277,0.945801742036953
3,0.05,0.3,0.0848342898244071,0.0877435170674711,0.1620290784889,4.04255319148936,0.957975655398098
3,0.05,0.3,0.0517947467923121,0.0742071563785606,0.137828205420309,4.02127659574468,0.963235262165671
3,0.05,0.3,0.0316227766016838,0.0683848948260462,0.124256203447605,4.04255319148936,0.965368618895405
3,0.05,0.3,0.0193069772888325,0.0671364081133237,0.118118971636014,4.19148936170213,0.965645254865113
3,0.05,0.3,0.0117876863479359,0.068814511393744,0.117780186668509,4.38297872340426,0.964635148547047
3,0.05,0.3,0.00719685673001152,0.0705171813541495,0.119413510721648,4.48936170212766,0.963717238842526
3,0.05,0.3,0.00439397056076079,0.0720771656098909,0.121392219376441,4.53191489361702,0.962911905756346
3,0.05,0.3,0.00268269579527972,0.0735018891446627,0.12402563583538,4.68085106382979,0.962185020905891
3,0.05,0.3,0.00163789370695406,0.0745100097202798,0.126308568918858,5.08510638297872,0.961676701507414
3,0.05,0.3,0.000999999999999999,0.0753717835745478,0.128083897937214,5.5531914893617,0.961242993783427
3,0.1,0.3,1,0.520971061102668,0.723596645809717,2,0.688172443147675
3,0.1,0.3,0.610540229658533,0.374695787902927,0.510739230902323,2.02127659574468,0.794148243181225
3,0.1,0.3,0.372759372031494,0.259672439244681,0.372167529433095,3.68085106382979,0.869662084374099
3,0.1,0.3,0.227584592607479,0.170462294100387,0.27052542807423,3.91489361702128,0.920252727600453
3,0.1,0.3,0.138949549437314,0.116518354482196,0.203534244194946,4.27659574468085,0.945980545896765
3,0.1,0.3,0.0848342898244071,0.0874383812743988,0.161548832594613,4.04255319148936,0.958189214190528
3,0.1,0.3,0.0517947467923121,0.0738528607723557,0.13747746561255,4.02127659574468,0.963446605491859
3,0.1,0.3,0.0316227766016838,0.0680528264839063,0.123960769936796,4.04255319148936,0.96555108079483
3,0.1,0.3,0.0193069772888325,0.0665157337771005,0.117365546960312,4.23404255319149,0.965974326537896
3,0.1,0.3,0.0117876863479359,0.067936258494585,0.116792380050052,4.4468085106383,0.965094722056204
3,0.1,0.3,0.00719685673001152,0.0696725599195743,0.118415658713025,4.65957446808511,0.964157706039282
3,0.1,0.3,0.00439397056076079,0.0712769206403373,0.12046612533045,4.78723404255319,0.96332823536342
3,0.1,0.3,0.00268269579527972,0.0726999498982152,0.123019767218616,5.1063829787234,0.962603141058387
3,0.1,0.3,0.00163789370695406,0.0737170349640275,0.125333536927816,5.40425531914894,0.962091455013238
3,0.1,0.3,0.000999999999999999,0.0745209009197579,0.127065892630533,5.61702127659574,0.961688684073009
3,0.25,0.3,1,0.516896466975334,0.721814252265972,2,0.691226525484647
3,0.25,0.3,0.610540229658533,0.37560370289492,0.514772829469333,2,0.792984890137364
3,0.25,0.3,0.372759372031494,0.257659613150546,0.367757520989831,3.19148936170213,0.870507098548569
