"variable","theta","alpha","lambda","mse","msesd","nonzero","rho"
1,0.05,0.9,0.372759372031494,0.628225424683399,0.788735235892688,1.91489361702128,0.61124691038462
1,0.05,0.9,0.227584592607479,0.427118027408602,0.577240771035937,2,0.760707022591682
1,0.05,0.9,0.138949549437314,0.345427603260874,0.483764593374452,2,0.812651648370863
1,0.05,0.9,0.0848342898244071,0.31360146232292,0.441051394072394,2,0.830011993470537
1,0.05,0.9,0.0517947467923121,0.302867090288104,0.421378846587297,2.02127659574468,0.835367404346489
1,0.05,0.9,0.0316227766016838,0.301625354514579,0.414405260991234,2.23404255319149,0.8357282921734
1,0.05,0.9,0.0193069772888325,0.322919569188875,0.438201963882255,3.61702127659574,0.823142401300421
1,0.05,0.9,0.0117876863479359,0.344585422317888,0.46678364610681,4.82978723404255,0.810680944066834
1,0.05,0.9,0.00719685673001152,0.355732675920959,0.48943557222414,5.85106382978723,0.804592831782699
1,0.05,0.9,0.00439397056076079,0.352995959534573,0.492741642462429,5.97872340425532,0.806639778947806
1,0.05,0.9,0.00268269579527972,0.349677368584968,0.489732164614234,5.97872340425532,0.80889245434604
1,0.05,0.9,0.00163789370695406,0.348391059090683,0.488782533401997,5.97872340425532,0.809881182108373
1,0.05,0.9,0.000999999999999999,0.348070298647978,0.489285084735821,6,0.810232971715348
1,0.1,0.9,1,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,0.9,0.610540229658533,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,0.9,0.372759372031494,0.631484169735866,0.787178988240495,1.82978723404255,0.608872256009181
1,0.1,0.9,0.227584592607479,0.431179535871338,0.582106653673656,2,0.757705680399029
1,0.1,0.9,0.138949549437314,0.346399432116651,0.485321388003282,2,0.812042382534706
1,0.1,0.9,0.0848342898244071,0.313344271713641,0.441252962162236,2,0.830204444104689
1,0.1,0.9,0.0517947467923121,0.301713533602376,0.420932720506823,2.02127659574468,0.836068854620861
1,0.1,0.9,0.0316227766016838,0.300044086241628,0.412826277579763,2.19148936170213,0.836675667026514
1,0.1,0.9,0.0193069772888325,0.319613667449027,0.435751013535831,3.29787234042553,0.825091414639324
1,0.1,0.9,0.0117876863479359,0.341835704390242,0.464284979117857,4.85106382978723,0.812307692976801
1,0.1,0.9,0.00719685673001152,0.351854224160107,0.487879032478972,5.72340425531915,0.806824835035313
1,0.1,0.9,0.00439397056076079,0.349840030832482,0.49335673398153,5.97872340425532,0.808465540319771
1,0.1,0.9,0.00268269579527972,0.346569775842634,0.490060671496598,5.97872340425532,0.810691429513494
1,0.1,0.9,0.00163789370695406,0.345356118921737,0.488989948041563,6,0.811639242884994
1,0.1,0.9,0.000999999999999999,0.34513405295667,0.489609460066147,6,0.811936765458886
1,0.25,0.9,1,0.622795657099426,0.775846008065284,1,0.615985204615643
1,0.25,0.9,0.610540229658533,0.622795657099426,0.775846008065284,1,0.615985204615643
1,0.25,0.9,0.372759372031494,0.622795657099426,0.775846008065284,1,0.615985204615643
1,0.25,0.9,0.227584592607479,0.444630251321077,0.59824760263022,2,0.747774168473635
1,0.25,0.9,0.138949549437314,0.349903655610255,0.490720320244365,2,0.809822946801652
1,0.25,0.9,0.0848342898244071,0.312839652872172,0.442267147743818,2,0.830629531193477
1,0.25,0.9,0.0517947467923121,0.298642813095699,0.419960330217469,2,0.837952060610898
1,0.25,0.9,0.0316227766016838,0.295801517101507,0.409983839275009,2.14893617021277,0.839221081692911
1,0.25,0.9,0.0193069772888325,0.310325473687704,0.428892099019136,2.8936170212766,0.830562525089083
1,0.25,0.9,0.0117876863479359,0.33301332274832,0.457604234806675,4.80851063829787,0.817514079716575
1,0.25,0.9,0.00719685673001152,0.340126006570069,0.480989517708143,5.40425531914894,0.813604356363056
1,0.25,0.9,0.00439397056076079,0.340696031925149,0.493840986328844,5.93617021276596,0.81375920412243
1,0.25,0.9,0.00268269579527972,0.338019033957974,0.491777232897229,5.97872340425532,0.815636829440803
1,0.25,0.9,0.00163789370695406,0.33707075049236,0.490575607833914,6,0.816436304031318
1,0.25,0.9,0.000999999999999999,0.337029208208727,0.491097688313003,6,0.816635763519838
1,0.5,0.9,1,0.602269063787747,0.760891216587493,1,0.632317266354104
1,0.5,0.9,0.610540229658533,0.602269063787747,0.760891216587493,1,0.632317266354104
1,0.5,0.9,0.372759372031494,0.602269063787747,0.760891216587493,1,0.632317266354104
1,0.5,0.9,0.227584592607479,0.471403590511379,0.630473234429454,2,0.728082019589753
1,0.5,0.9,0.138949549437314,0.357692319857148,0.502124240003289,2,0.804805422761612
1,0.5,0.9,0.0848342898244071,0.312882585745165,0.445256120474732,2,0.830829675220507
1,0.5,0.9,0.0517947467923121,0.295635815992806,0.419374124539913,2,0.83989878519543
1,0.5,0.9,0.0316227766016838,0.289951733270031,0.407751586607093,2.19148936170213,0.842747334504571
1,0.5,0.9,0.0193069772888325,0.298556910093573,0.419869378905982,2.87234042553191,0.837535930928518
1,0.5,0.9,0.0117876863479359,0.318136008807348,0.448204402740547,4.5531914893617,0.82625212140413
1,0.5,0.9,0.00719685673001152,0.324856853463821,0.471472347342538,5.36170212765957,0.822552364420868
1,0.5,0.9,0.00439397056076079,0.324601898350622,0.487662836380585,5.65957446808511,0.823072172070095
1,0.5,0.9,0.00268269579527972,0.325396456354069,0.495401655664699,5.93617021276596,0.822951129504507
1,0.5,0.9,0.00163789370695406,0.325242344798534,0.495679729359547,6,0.82329623726874
1,0.5,0.9,0.000999999999999999,0.325462516992118,0.4957436347025,6,0.823354878413049
1,0.75,0.9,1,0.584802937995541,0.747593070142383,1,0.645868203828404
1,0.75,0.9,0.610540229658533,0.584802937995541,0.747593070142383,1,0.645868203828404
1,0.75,0.9,0.372759372031494,0.584802937995541,0.747593070142383,1,0.645868203828404
1,0.75,0.9,0.227584592607479,0.50374235111545,0.669649987018393,2,0.704541658780047
1,0.75,0.9,0.138949549437314,0.367929122569871,0.516470264693392,2,0.798087202025742
1,0.75,0.9,0.0848342898244071,0.314002558099884,0.449761914479414,2,0.830398713987233
1,0.75,0.9,0.0517947467923121,0.293107910667419,0.41970023688263,2,0.841604355340206
1,0.75,0.9,0.0316227766016838,0.28599380580905,0.40634902926839,2.17021276595745,0.845191993623523
1,0.75,0.9,0.0193069772888325,0.290089486623724,0.413812331137893,2.76595744680851,0.842581616650793
1,0.75,0.9,0.0117876863479359,0.30357387184901,0.440054652648835,4.34042553191489,0.834810890417712
1,0.75,0.9,0.00719685673001152,0.312001228361885,0.464231528149989,5.25531914893617,0.830086041345211
1,0.75,0.9,0.00439397056076079,0.311041452391335,0.481067078196564,5.53191489361702,0.830970269706281
1,0.75,0.9,0.00268269579527972,0.311976105009642,0.492507414722626,5.68085106382979,0.830728555466952
1,0.75,0.9,0.00163789370695406,0.314833817461409,0.500298910699793,5.93617021276596,0.829361865762947
1,0.75,0.9,0.000999999999999999,0.315998118056093,0.502892159423768,5.97872340425532,0.828885414256041
1,1,0.9,1,0.569418077411374,0.735310492118194,1,0.657524775907958
1,1,0.9,0.610540229658533,0.569418077411374,0.735310492118194,1,0.657524775907958
1,1,0.9,0.372759372031494,0.569418077411374,0.735310492118194,1,0.657524775907958
1,1,0.9,0.227584592607479,0.541305050568146,0.715693798256105,1.97872340425532,0.677699832376684
1,1,0.9,0.138949549437314,0.380611680469363,0.533700504840775,2,0.789624780962792
1,1,0.9,0.0848342898244071,0.316148435568207,0.455625258229385,2,0.829353290813704
1,1,0.9,0.0517947467923121,0.291001483120671,0.420783109326072,2,0.843105461491733
1,1,0.9,0.0316227766016838,0.282415890436864,0.405476885897421,2.12765957446809,0.847443339554173
1,1,0.9,0.0193069772888325,0.284548602383806,0.410527046948719,2.82978723404255,0.845905942426841
1,1,0.9,0.0117876863479359,0.293165882489199,0.435466576077505,3.91489361702128,0.840974306526881
1,1,0.9,0.00719685673001152,0.30135972707247,0.461247160475152,5.14893617021277,0.836341357468285
1,1,0.9,0.00439397056076079,0.301962128996349,0.480321734727352,5.51063829787234,0.836326835501643
1,1,0.9,0.00268269579527972,0.301183716913786,0.490658816556384,5.61702127659574,0.837025300438587
1,1,0.9,0.00163789370695406,0.303371181158779,0.499235438085089,5.72340425531915,0.836020023926225
1,1,0.9,0.000999999999999999,0.306256742156611,0.504920704193596,5.82978723404255,0.834585580131089
1,1.5,0.9,1,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.9,0.610540229658533,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.9,0.372759372031494,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.9,0.227584592607479,0.542255294075742,0.712320846492864,1,0.677475505572858
1,1.5,0.9,0.138949549437314,0.413082716546196,0.576714499509525,2,0.767519839914908
1,1.5,0.9,0.0848342898244071,0.323339448693089,0.470933432575531,2,0.825454458673286
1,1.5,0.9,0.0517947467923121,0.288158083719618,0.424820675635838,2.02127659574468,0.845429882437155
1,1.5,0.9,0.0316227766016838,0.276927983382609,0.40749322163072,2.21276595744681,0.851083876655368
1,1.5,0.9,0.0193069772888325,0.274289821308885,0.407381996487485,2.85106382978723,0.85221203473955
1,1.5,0.9,0.0117876863479359,0.27943420551971,0.432375896362941,3.65957446808511,0.849184852304667
1,1.5,0.9,0.00719685673001152,0.286024198804874,0.463025242170484,4.87234042553191,0.845530057961718
1,1.5,0.9,0.00439397056076079,0.290467773126055,0.489207758082996,5.4468085106383,0.843273691063714
1,1.5,0.9,0.00268269579527972,0.290490156766479,0.502423614223486,5.63829787234043,0.843545458624385
1,1.5,0.9,0.00163789370695406,0.292115080600165,0.511414561053296,5.72340425531915,0.842854786906593
1,1.5,0.9,0.000999999999999999,0.294333592281184,0.518519859314654,5.80851063829787,0.841777781686784
1,2,0.9,1,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.9,0.610540229658533,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.9,0.372759372031494,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.9,0.227584592607479,0.517299854144882,0.690626238260433,1,0.695272811594226
1,2,0.9,0.138949549437314,0.45392517502396,0.631229041254723,1.93617021276596,0.739311319984648
1,2,0.9,0.0848342898244071,0.333038688381302,0.490416330841158,2.02127659574468,0.819989204754416
1,2,0.9,0.0517947467923121,0.285624623854868,0.431094892799049,2.08510638297872,0.84789974358389
1,2,0.9,0.0316227766016838,0.271312859458428,0.411805314675593,2.29787234042553,0.855071247046157
1,2,0.9,0.0193069772888325,0.266594908801948,0.408996454691025,2.74468085106383,0.857217990523972
1,2,0.9,0.0117876863479359,0.270653737761373,0.437100400625331,3.40425531914894,0.854591811964855
1,2,0.9,0.00719685673001152,0.27832524018652,0.473917316399362,4.38297872340426,0.850379385741237
1,2,0.9,0.00439397056076079,0.284214665989922,0.505197766017988,5.12765957446809,0.847386047643629
1,2,0.9,0.00268269579527972,0.285312373013992,0.523231075561108,5.42553191489362,0.8470507540787
1,2,0.9,0.00163789370695406,0.287799618179964,0.534949376806079,5.57446808510638,0.84590252577879
1,2,0.9,0.000999999999999999,0.290764901067716,0.544576373851052,5.80851063829787,0.844436557576966
1,3,0.9,1,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.9,0.610540229658533,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.9,0.372759372031494,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.9,0.227584592607479,0.469568442219604,0.654179909674192,1,0.729108387719902
1,3,0.9,0.138949549437314,0.468234998699337,0.654283284269899,1.08510638297872,0.729995926931971
1,3,0.9,0.0848342898244071,0.365364403130942,0.548800745700265,2.04255319148936,0.799861264323975
1,3,0.9,0.0517947467923121,0.291031591938459,0.455185306466694,2.17021276595745,0.846675330509215
1,3,0.9,0.0316227766016838,0.267402471378094,0.426722873489308,2.31914893617021,0.859015783385191
1,3,0.9,0.0193069772888325,0.261186529645707,0.428623276626543,2.68085106382979,0.861623355483603
1,3,0.9,0.0117876863479359,0.266298290030194,0.468961133469243,3.23404255319149,0.858206221086484
1,3,0.9,0.00719685673001152,0.273684278994673,0.512222325518069,4.06382978723404,0.854081810174879
1,3,0.9,0.00439397056076079,0.280714500856245,0.547877657792234,4.74468085106383,0.850422373478047
1,3,0.9,0.00268269579527972,0.286267294452589,0.573826450541278,5.23404255319149,0.847879717564889
1,3,0.9,0.00163789370695406,0.286893035616027,0.598764964897942,5.63829787234043,0.847927286279474
1,3,0.9,0.000999999999999999,0.289598807293935,0.614565829800687,5.80851063829787,0.846694950907497
1,4,0.9,1,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.9,0.610540229658533,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.9,0.372759372031494,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.9,0.227584592607479,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.9,0.138949549437314,0.426770661607748,0.633806094499999,1,0.76036694272118
1,4,0.9,0.0848342898244071,0.39481640677418,0.608270293031785,1.59574468085106,0.781186435114305
1,4,0.9,0.0517947467923121,0.312834547912807,0.496679213136098,2.19148936170213,0.83387487286944
1,4,0.9,0.0316227766016838,0.274999361451386,0.451488712500256,2.34042553191489,0.855765242806262
1,4,0.9,0.0193069772888325,0.266567191944876,0.456390402242328,2.5531914893617,0.859630014064618
1,4,0.9,0.0117876863479359,0.272254598171742,0.50691736646074,3.12765957446809,0.855865050322409
1,4,0.9,0.00719685673001152,0.277968833314169,0.554687229957457,3.70212765957447,0.852481452937036
1,4,0.9,0.00439397056076079,0.279834230367806,0.590593570710602,4.36170212765957,0.851923547084168
1,4,0.9,0.00268269579527972,0.283122865009866,0.620197293518073,4.97872340425532,0.850775131375781
1,4,0.9,0.00163789370695406,0.291619354302968,0.654715923607213,5.53191489361702,0.846705545772246
1,4,0.9,0.000999999999999999,0.291090539149433,0.683378152720537,5.80851063829787,0.847552550595318
1,6,0.9,1,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.9,0.610540229658533,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.9,0.372759372031494,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.9,0.227584592607479,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.9,0.138949549437314,0.37683630243903,0.622547367219298,1,0.798027231831685
1,6,0.9,0.0848342898244071,0.382040209766872,0.626205616151612,1.08510638297872,0.79476752079719
1,6,0.9,0.0517947467923121,0.35258472811117,0.597654963691829,1.57446808510638,0.811204339910491
1,6,0.9,0.0316227766016838,0.318112019388768,0.54384488754993,2.25531914893617,0.830778315581562
1,6,0.9,0.0193069772888325,0.296620867030798,0.540212752356077,2.51063829787234,0.843314808144197
1,6,0.9,0.0117876863479359,0.297747518255361,0.588204699472901,2.76595744680851,0.842790650192448
1,6,0.9,0.00719685673001152,0.306525820008381,0.655170592781462,3.27659574468085,0.837777735518868
1,6,0.9,0.00439397056076079,0.295508280340932,0.667282343418736,3.91489361702128,0.844468928259976
1,6,0.9,0.00268269579527972,0.290697496673546,0.690473281179677,4.36170212765957,0.847503236327796
1,6,0.9,0.00163789370695406,0.280263603805159,0.70590441188014,4.72340425531915,0.854419268375726
1,6,0.9,0.000999999999999999,0.281656439012994,0.739340781464265,5.08510638297872,0.854606832305674
1,8,0.9,1,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.9,0.610540229658533,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.9,0.372759372031494,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.9,0.227584592607479,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.9,0.138949549437314,0.363194779434888,0.630026833184406,1,0.807440738460581
1,8,0.9,0.0848342898244071,0.364346901435114,0.630579371522603,1.02127659574468,0.80678348223701
1,8,0.9,0.0517947467923121,0.371342066942479,0.65037705584763,1.27659574468085,0.802117539028385
1,8,0.9,0.0316227766016838,0.348204421207679,0.622386856422394,1.70212765957447,0.815023121530579
1,8,0.9,0.0193069772888325,0.326288363946473,0.599620552303825,2.12765957446809,0.827387353746703
1,8,0.9,0.0117876863479359,0.332875922359686,0.67651609362061,2.57446808510638,0.823866207699087
1,8,0.9,0.00719685673001152,0.337505035831588,0.739427119425651,3.04255319148936,0.821744011994565
1,8,0.9,0.00439397056076079,0.343088194968112,0.809444813609852,3.42553191489362,0.819044217439024
1,8,0.9,0.00268269579527972,0.32416379549658,0.782547131461299,4.14893617021277,0.829996931984215
1,8,0.9,0.00163789370695406,0.306515053649977,0.775251446922024,4.38297872340426,0.840326895056824
1,8,0.9,0.000999999999999999,0.299672170239224,0.786862412980575,4.57446808510638,0.844505670531934
1,0,1,1,0.647719111260932,0.793377650181335,1,0.595596179257401
1,0,1,0.610540229658533,0.647719111260932,0.793377650181335,1,0.595596179257401
1,0,1,0.372759372031494,0.64776312429457,0.793346756235657,1.12765957446809,0.59557560190413
1,0,1,0.227584592607479,0.443554010492168,0.594737777714926,2,0.749464993308276
1,0,1,0.138949549437314,0.350410966235689,0.489547733290839,2,0.809791446946795
1,0,1,0.0848342898244071,0.315722638768368,0.443546906065588,2,0.82883473379569
1,0,1,0.0517947467923121,0.303980408734878,0.422793600448708,2.02127659574468,0.834724205242512
1,0,1,0.0316227766016838,0.301957795876619,0.413676358437185,2.12765957446809,0.835544728159179
1,0,1,0.0193069772888325,0.321471220877391,0.436027603131606,3.19148936170213,0.823984735197303
1,0,1,0.0117876863479359,0.345489562734859,0.465035521009986,4.82978723404255,0.810115373522068
1,0,1,0.00719685673001152,0.35758131186537,0.488996051051916,5.59574468085106,0.803503227357989
1,0,1,0.00439397056076079,0.357621079689963,0.493858391811363,5.97872340425532,0.803944711577124
1,0,1,0.00268269579527972,0.353410274777516,0.490169289375321,5.97872340425532,0.806718006795281
1,0,1,0.00163789370695406,0.351743139773842,0.489022012331753,5.97872340425532,0.807929445718293
1,0,1,0.000999999999999999,0.351114301733017,0.488964280060572,6,0.808462472547804
1,0.005,1,1,0.647166729309395,0.79299420862275,1,0.596054580216299
1,0.005,1,0.610540229658533,0.647166729309395,0.79299420862275,1,0.596054580216299
1,0.005,1,0.372759372031494,0.647195689457342,0.792972010463842,1.04255319148936,0.596039745253683
1,0.005,1,0.227584592607479,0.444044623601568,0.595313007897057,2,0.749098311233401
1,0.005,1,0.138949549437314,0.350525442464822,0.489720266303,2,0.809718791342232
1,0.005,1,0.0848342898244071,0.315699110331233,0.443567819372839,2,0.82885269894483
1,0.005,1,0.0517947467923121,0.303862591020854,0.422745984894692,2.02127659574468,0.83479573344452
1,0.005,1,0.0316227766016838,0.301801514881219,0.41360263630721,2.12765957446809,0.83563740262342
1,0.005,1,0.0193069772888325,0.321123556439416,0.435769404763057,3.19148936170213,0.824189067702014
1,0.005,1,0.0117876863479359,0.345222864991577,0.464818777124763,4.82978723404255,0.810273036801008
1,0.005,1,0.00719685673001152,0.357201649063083,0.488812851925264,5.59574468085106,0.803720273225171
1,0.005,1,0.00439397056076079,0.357308825360111,0.493926612485286,5.97872340425532,0.804125654673596
1,0.005,1,0.00268269579527972,0.353100340907035,0.490199614472139,5.97872340425532,0.806898344596956
1,0.005,1,0.00163789370695406,0.351435697053335,0.489037026751854,5.97872340425532,0.80810830158363
1,0.005,1,0.000999999999999999,0.350813322187438,0.488980031239341,6,0.808637849714397
1,0.01,1,1,0.646616796110461,0.792612279720402,1,0.596510656276683
1,0.01,1,0.610540229658533,0.646616796110461,0.792612279720402,1,0.596510656276683
1,0.01,1,0.372759372031494,0.646638970384988,0.792595097338003,1.02127659574468,0.596496651393066
1,0.01,1,0.227584592607479,0.444535895181456,0.595890080964245,2,0.748731087846013
1,0.01,1,0.138949549437314,0.350641202541467,0.489894420910487,2,0.809645287342462
1,0.01,1,0.0848342898244071,0.315676118552163,0.44358958073883,2,0.82887035706649
1,0.01,1,0.0517947467923121,0.30374429232462,0.422699395940057,2.02127659574468,0.834867627637235
1,0.01,1,0.0316227766016838,0.30165295154376,0.41352425364935,2.1063829787234,0.835725953377768
1,0.01,1,0.0193069772888325,0.320796290743565,0.435506199314108,3.17021276595745,0.824381839947756
1,0.01,1,0.0117876863479359,0.344940909664529,0.46457113331919,4.82978723404255,0.810440076849501
1,0.01,1,0.00719685673001152,0.356824757557125,0.488616312067934,5.59574468085106,0.803936232901872
1,0.01,1,0.00439397056076079,0.356987373180162,0.493988039599906,5.97872340425532,0.804311730508719
1,0.01,1,0.00268269579527972,0.352769601834016,0.490200896228168,5.97872340425532,0.807089382321008
1,0.01,1,0.00163789370695406,0.351122014901285,0.48903862050672,5.97872340425532,0.808290444492458
1,0.01,1,0.000999999999999999,0.350516894763378,0.489019548101413,6,0.808809991042982
1,0.05,1,1,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,1,0.610540229658533,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,1,0.372759372031494,0.64230350721882,0.789609922360702,1,0.600077666147156
1,0.05,1,0.227584592607479,0.448568633141908,0.600631923871125,2,0.74571709244134
1,0.05,1,0.138949549437314,0.351608044761377,0.491338474244774,2,0.809030057902054
1,0.05,1,0.0848342898244071,0.315510499717416,0.44379112501002,2,0.829001112929692
1,0.05,1,0.0517947467923121,0.302815592757359,0.422346753629701,2.02127659574468,0.835432091503541
1,0.05,1,0.0316227766016838,0.300513086845566,0.412894748362953,2.08510638297872,0.836407979505348
1,0.05,1,0.0193069772888325,0.318128053387784,0.433466086161747,2.8936170212766,0.82595320090699
1,0.05,1,0.0117876863479359,0.342613737301057,0.462430138232478,4.80851063829787,0.811821039486945
1,0.05,1,0.00719685673001152,0.353791585452512,0.487156871444152,5.42553191489362,0.805672892584469
1,0.05,1,0.00439397056076079,0.354347803757626,0.494411896364989,5.97872340425532,0.805835932705718
1,0.05,1,0.00268269579527972,0.350224096387327,0.490402669060989,5.97872340425532,0.808561969225628
1,0.05,1,0.00163789370695406,0.348627301212771,0.489104879870976,5.97872340425532,0.809734992014828
1,0.05,1,0.000999999999999999,0.348100188913686,0.489142486980668,6,0.810211279026238
1,0.1,1,1,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,1,0.610540229658533,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,1,0.372759372031494,0.637118228557603,0.785983293663459,1,0.604342002448096
1,0.1,1,0.227584592607479,0.453856953512079,0.606855518047216,2,0.741766402579462
1,0.1,1,0.138949549437314,0.352919345320289,0.493270854077925,2,0.808192100968751
1,0.1,1,0.0848342898244071,0.315348443395733,0.444111311142636,2,0.8291386859809
1,0.1,1,0.0517947467923121,0.301690546886682,0.421963886774727,2.02127659574468,0.836117466691008
1,0.1,1,0.0316227766016838,0.299111431294769,0.412156858232829,2.08510638297872,0.837247496353025
1,0.1,1,0.0193069772888325,0.314829412254676,0.430990761152532,2.87234042553191,0.82789759316416
1,0.1,1,0.0117876863479359,0.339671638220233,0.459859769111441,4.76595744680851,0.813564926199376
1,0.1,1,0.00719685673001152,0.349836266817951,0.484818447858266,5.36170212765957,0.807933850465275
1,0.1,1,0.00439397056076079,0.35118684913284,0.495088990866079,5.97872340425532,0.807663580790754
1,0.1,1,0.00268269579527972,0.347121753814345,0.490739320863469,5.97872340425532,0.810355479043676
1,0.1,1,0.00163789370695406,0.345588438454932,0.489242001647613,5.97872340425532,0.811494307492137
1,0.1,1,0.000999999999999999,0.345160418969287,0.489394178991935,6,0.811915249895934
